"","spp1","spp2","spp3","spp4","spp5","spp6","spp7","spp8","spp9","spp10","spp11","spp12","spp13","spp14","spp15","spp16","spp17","spp18","spp19","spp20","spp21","spp22","spp23","spp24","spp25","spp26","spp27","spp28","spp29","spp30","spp31","spp32","spp33","spp34","spp35","spp36","spp37","spp38","spp39","spp40","spp41","spp42","spp43","spp44","spp45","spp46","spp47","spp48","spp49","spp50","spp51","spp52","spp53","spp54","spp55","spp56","spp57","spp58","spp59","spp60","spp61","spp62","spp63","spp64","spp65","spp66","spp67","spp68","spp69","spp70","spp71","spp72","spp73","spp74","spp75","spp76","spp77","spp78","spp79","spp80","spp81","spp82","spp83","spp84","spp85","spp86","spp87","spp88","spp89","spp90","spp91","spp92","spp93","spp94","spp95","spp96","spp97","spp98","spp99","spp100"
"loc1455",4,9,1,7,8,9,8,6,5,9,2,0,16,6,3,4,20,1,0,7,0,0,8,0,1,3,1,21,13,0,0,4,5,3,1,6,7,0,0,0,1,3,0,0,1,2,0,0,0,11,0,2,11,0,1,1,0,0,2,0,2,2,3,14,0,0,0,0,10,0,0,0,20,0,1,3,0,0,1,5,2,3,0,1,1,6,3,2,1,0,4,0,2,8,2,3,2,0,0,4
"loc1456",8,10,6,5,6,8,8,7,6,5,0,1,14,5,7,4,21,0,0,6,6,0,4,0,1,1,0,15,14,0,2,4,3,3,0,8,4,0,0,0,0,1,0,0,2,6,0,0,0,14,0,1,9,0,1,0,0,0,3,0,2,3,2,17,0,1,0,1,11,0,0,0,22,0,2,2,0,0,0,2,1,2,1,1,3,7,1,0,2,0,3,0,5,14,4,3,3,0,0,4
"loc1457",4,7,1,4,1,10,3,4,6,8,0,1,7,5,2,4,28,0,0,7,1,0,2,0,0,2,0,10,8,0,0,5,4,2,0,4,2,1,0,0,0,0,0,1,1,1,0,0,0,8,0,1,3,0,3,1,0,0,2,1,4,1,0,12,0,0,0,0,6,0,0,0,11,0,4,0,0,0,0,5,0,1,0,0,0,2,3,0,3,1,2,0,1,3,3,1,0,0,0,5
"loc1458",6,12,1,4,9,8,1,6,9,14,0,0,24,7,5,2,31,0,0,12,4,0,5,0,0,0,0,17,7,0,0,4,7,2,0,6,7,0,0,0,0,3,0,0,0,5,0,0,0,15,0,0,6,0,1,0,0,0,6,0,2,2,1,17,0,1,0,0,14,0,0,0,19,0,2,0,0,0,0,3,0,9,0,0,0,5,1,1,1,0,6,0,3,7,5,3,0,0,0,4
"loc1459",10,7,1,3,4,6,4,3,6,7,0,0,19,2,3,3,34,0,0,12,7,0,8,0,0,0,0,9,8,0,0,2,6,1,0,9,4,0,0,0,0,4,0,0,0,1,0,0,0,12,0,0,5,0,5,0,0,0,7,0,3,1,2,23,1,3,0,0,11,0,0,0,10,0,4,0,0,0,0,4,0,3,0,0,1,0,2,0,0,0,3,0,4,5,2,1,0,0,0,4
"loc1460",4,10,4,10,3,7,2,4,2,11,0,0,19,5,13,3,34,1,0,8,2,0,6,0,0,0,0,20,11,0,0,6,4,1,0,6,2,0,0,0,0,3,0,0,0,3,0,0,0,19,0,0,7,0,0,0,0,0,8,1,1,1,2,21,0,1,0,0,12,0,0,0,17,0,4,0,0,0,0,7,0,4,0,0,1,1,1,3,1,0,3,0,4,6,8,2,0,0,0,3
"loc1461",5,7,1,5,5,9,3,5,1,8,0,0,6,2,4,6,23,0,0,6,1,0,4,0,0,0,0,11,4,0,0,3,6,3,1,2,1,0,0,0,0,2,0,0,0,4,0,0,0,10,0,0,2,0,1,0,0,0,1,0,1,2,1,18,0,0,0,0,9,0,0,0,13,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,2,11,3,5,0,0,0,4
"loc1462",11,7,4,3,2,5,1,4,10,7,0,0,17,6,3,4,20,0,0,11,1,0,5,0,0,0,1,12,6,0,0,3,3,1,0,2,0,0,0,0,0,2,0,0,0,4,0,0,0,3,0,0,5,0,1,0,0,0,3,0,1,1,0,13,0,1,0,0,6,0,0,0,14,0,2,0,0,0,0,2,0,7,0,0,1,2,3,1,1,0,2,0,3,5,4,1,0,0,0,4
"loc1463",1,12,3,9,4,6,2,6,8,12,0,0,9,2,7,3,21,0,0,9,1,0,6,0,0,0,0,17,10,0,0,5,5,0,0,10,4,0,0,0,0,3,0,0,0,2,0,0,0,12,0,0,9,0,2,0,1,0,6,0,2,2,0,19,0,0,0,0,14,0,0,0,13,0,5,0,0,1,0,6,0,1,0,0,1,3,0,2,3,0,1,0,3,5,5,1,0,0,0,7
"loc1464",5,7,3,5,3,5,2,4,5,7,0,0,14,1,6,1,16,0,0,11,4,0,2,0,0,0,0,13,9,0,0,5,4,1,0,4,5,0,0,0,0,2,0,0,0,1,1,0,0,6,1,0,5,0,0,0,0,0,5,0,2,1,2,13,0,1,0,0,13,0,0,0,11,0,4,0,0,0,0,3,0,4,0,0,1,0,1,1,1,0,3,0,3,6,0,3,0,0,0,1
"loc1465",11,10,1,10,7,9,5,8,5,6,0,0,23,7,8,9,33,0,0,9,5,0,10,0,0,0,0,14,12,0,0,5,4,1,0,6,5,0,0,0,0,4,0,0,0,4,0,0,0,9,0,0,7,0,0,0,0,0,9,0,3,5,2,20,0,1,0,0,14,0,0,0,27,0,6,0,0,0,0,7,0,2,0,0,1,0,1,1,0,0,1,0,1,5,5,3,0,0,0,5
"loc1466",6,15,6,11,4,10,3,4,16,14,0,0,20,5,6,5,37,0,0,12,2,0,4,0,0,0,0,24,14,0,0,5,7,3,0,6,2,1,0,0,0,3,1,0,0,4,0,0,0,14,0,0,6,0,0,0,0,0,8,0,7,3,6,24,0,1,0,0,18,1,0,0,15,0,3,0,0,0,0,6,0,2,0,0,4,1,4,0,1,0,5,0,2,11,5,0,0,0,0,2
"loc1467",3,8,0,10,3,12,0,2,7,9,0,0,17,4,3,2,22,0,0,8,2,0,2,0,0,0,0,10,3,0,0,3,1,4,0,5,1,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,6,0,2,0,0,0,3,0,4,0,2,16,1,0,0,0,14,0,0,0,19,0,3,0,0,0,0,7,0,9,0,0,4,2,0,1,1,0,1,0,3,7,4,0,2,0,0,6
"loc1468",7,8,3,8,2,8,1,4,11,8,0,0,11,5,6,1,24,0,0,19,1,0,3,0,0,0,0,14,8,0,0,4,1,1,0,4,1,0,0,0,0,3,1,0,0,3,0,0,0,14,0,0,5,0,0,0,0,1,3,0,3,6,1,14,0,2,0,0,6,0,0,0,16,0,3,0,0,0,0,8,0,4,0,0,0,1,4,1,0,0,4,0,2,4,3,3,1,0,0,5
"loc1469",10,10,4,12,13,9,3,8,2,14,0,0,18,3,7,7,31,0,0,13,2,0,5,0,0,0,0,20,5,0,0,7,6,2,0,7,2,0,0,0,0,0,0,0,1,4,2,0,0,22,0,0,11,0,4,0,0,0,6,0,6,0,1,26,0,2,0,0,16,1,0,0,16,0,5,0,0,0,0,3,0,3,0,0,1,3,2,1,2,0,1,0,6,11,7,2,0,0,0,2
"loc1470",4,6,3,3,1,7,1,0,12,9,0,0,13,1,7,4,28,0,0,10,0,0,1,0,0,0,0,8,11,0,0,4,2,1,0,6,2,0,0,0,0,2,0,0,0,3,0,0,0,10,0,0,10,0,2,0,0,0,1,0,3,1,0,10,0,3,0,0,11,0,0,0,15,0,3,0,0,0,0,6,0,5,0,0,0,0,1,1,1,0,2,0,4,7,5,1,0,0,0,5
"loc1471",4,3,0,4,3,4,3,1,4,14,0,0,10,5,8,4,17,0,0,9,2,0,2,0,0,0,0,7,4,0,1,2,2,0,0,2,3,0,0,0,0,1,0,0,0,2,0,0,0,10,0,0,3,0,0,0,0,0,4,0,1,1,0,10,0,1,0,0,10,0,0,0,11,0,3,0,0,0,0,6,0,3,0,0,1,0,1,1,2,0,1,0,1,6,4,2,0,0,0,1
"loc1472",3,6,4,3,2,6,4,5,10,7,0,0,8,2,8,3,23,0,0,8,4,0,2,0,0,0,0,11,5,0,0,8,5,4,0,8,3,0,1,0,0,1,0,0,0,4,0,0,0,10,0,0,9,0,3,0,0,0,6,0,3,2,0,3,0,1,0,0,4,0,0,0,21,0,2,0,0,0,0,2,0,4,0,0,2,0,1,0,0,0,0,0,2,7,6,5,0,0,0,3
"loc1473",8,7,2,11,1,10,6,7,14,10,0,0,17,3,6,2,27,0,0,7,7,0,6,0,0,0,0,13,13,0,0,7,2,1,0,2,4,0,0,0,1,1,0,0,0,1,0,0,0,10,0,0,8,0,1,0,0,0,5,0,3,1,2,15,0,1,0,0,9,0,0,0,16,0,2,0,0,0,0,8,0,3,0,0,2,0,2,2,3,0,2,0,1,8,5,4,0,0,0,4
"loc1474",4,3,1,4,2,6,1,5,8,6,0,0,13,2,2,5,19,0,0,3,1,0,6,0,0,0,0,12,4,0,0,3,3,1,0,2,3,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,5,0,0,0,0,0,2,1,2,4,0,10,0,0,0,0,7,0,0,0,15,0,0,0,0,0,1,3,0,4,0,0,1,0,3,3,0,0,1,0,1,6,2,0,0,0,0,0
"loc1475",6,5,2,4,3,7,5,2,6,9,0,0,14,4,4,1,17,0,0,8,1,0,2,0,0,0,0,12,5,0,0,3,1,1,0,9,4,0,0,0,0,8,0,0,0,4,0,0,0,5,0,0,2,0,2,0,0,0,2,0,1,1,1,13,0,2,0,0,8,0,0,0,10,0,0,0,0,0,0,11,0,9,0,0,0,1,1,1,2,0,1,0,2,1,3,3,0,0,0,3
"loc1476",9,15,2,19,8,8,3,5,10,9,0,0,24,9,12,5,22,0,0,13,2,0,5,0,0,0,0,11,15,0,0,6,4,1,0,5,5,0,0,0,0,2,0,0,0,6,0,0,0,17,0,0,11,0,1,0,0,0,4,0,2,2,0,20,0,0,0,0,18,0,0,0,18,0,2,0,0,0,1,2,0,9,0,0,2,2,4,0,0,0,6,0,7,7,3,5,0,0,0,4
"loc1477",7,11,4,7,7,7,2,4,3,12,0,0,16,2,9,6,22,0,0,6,2,0,4,0,0,0,0,9,10,0,0,5,1,2,0,1,3,0,0,0,0,4,0,0,0,3,0,0,0,12,0,0,7,0,0,0,0,0,5,0,1,1,1,21,0,2,0,0,9,0,0,0,10,0,0,0,0,0,0,2,0,3,0,0,0,0,2,1,0,0,4,0,1,5,3,1,0,0,0,1
"loc1478",4,6,3,8,2,7,4,4,10,11,0,0,11,8,4,4,22,0,0,12,4,0,4,0,0,0,0,9,4,0,0,7,2,2,0,6,4,0,0,0,0,2,1,0,0,5,0,0,0,10,0,0,9,0,2,0,0,0,2,0,2,2,4,18,0,1,0,0,6,0,0,0,12,0,2,0,0,0,0,3,0,3,0,1,1,1,3,1,0,0,0,0,2,3,4,1,0,0,0,3
"loc1479",6,8,0,7,3,5,4,4,7,7,0,0,14,1,2,1,20,0,0,8,3,0,3,0,0,0,0,10,14,0,0,2,3,0,0,11,3,0,0,0,0,2,0,0,0,2,0,0,0,10,0,0,1,0,2,0,0,0,6,0,2,1,1,11,0,2,0,0,17,0,0,0,17,0,1,0,0,0,0,3,0,2,0,0,0,1,2,0,4,0,1,0,1,7,4,2,0,0,0,1
"loc1480",8,7,3,8,5,12,1,7,8,3,0,0,14,4,8,4,27,0,0,10,1,0,4,0,0,0,0,10,8,0,0,0,1,3,0,7,6,0,0,0,0,1,0,0,0,3,0,0,0,15,0,0,8,0,2,0,0,0,9,0,0,3,2,15,0,0,0,0,11,0,0,0,17,0,0,0,0,0,0,3,0,2,0,0,0,0,2,1,0,0,2,0,0,4,3,3,0,0,0,5
"loc1481",10,9,3,6,4,8,4,4,8,18,0,0,13,6,6,7,28,0,0,7,3,0,10,0,0,0,0,18,8,0,0,5,1,3,0,7,2,0,0,0,0,1,0,0,0,5,0,0,0,13,0,0,10,0,1,0,0,0,5,0,2,2,1,15,0,3,0,0,16,0,0,0,27,0,4,0,0,0,0,0,0,5,0,0,3,2,3,2,1,0,2,0,3,3,8,3,1,0,0,10
"loc1482",8,9,2,8,8,11,4,5,13,14,0,0,19,5,8,4,25,0,0,6,3,0,10,0,0,0,0,15,13,1,0,3,9,2,0,2,6,0,0,0,0,1,0,1,0,5,0,0,0,9,0,0,8,0,6,0,0,0,0,0,5,2,0,18,0,2,0,0,13,0,0,0,21,1,0,0,0,0,0,5,0,3,0,0,0,1,5,2,3,0,2,0,2,4,5,2,0,0,0,5
"loc1483",13,8,3,10,4,5,4,3,13,13,0,0,21,7,9,2,24,0,0,14,2,0,8,0,0,0,0,13,13,0,0,2,3,1,0,5,2,1,0,0,0,0,0,0,0,6,0,0,0,8,0,0,14,0,4,0,0,0,5,0,3,1,0,21,0,2,0,0,13,0,0,1,24,0,1,0,0,0,0,9,0,6,0,0,0,1,1,3,3,0,2,0,2,7,4,2,1,0,0,6
"loc1484",5,7,2,4,2,6,7,1,4,6,0,0,13,5,5,1,9,0,0,7,0,0,5,0,0,0,0,10,10,0,0,3,3,6,0,4,1,0,0,0,0,2,0,0,0,2,0,0,0,13,0,0,6,0,1,0,0,0,2,0,3,1,0,14,1,2,0,0,7,0,0,0,11,0,1,0,0,0,0,4,0,5,0,0,2,1,3,1,0,0,3,0,4,4,5,2,1,0,0,2
"loc1485",2,12,1,11,7,6,0,4,8,13,1,0,23,6,5,4,37,0,0,6,3,0,4,0,0,0,0,15,15,0,0,4,5,2,0,5,11,0,0,0,0,4,0,0,0,4,0,0,0,13,0,0,8,0,2,0,0,0,4,0,5,2,1,24,0,2,0,0,14,0,0,0,31,0,5,0,0,0,1,4,0,6,0,0,2,2,3,0,2,0,3,0,1,7,8,5,0,0,0,1
"loc1486",6,14,2,8,5,3,9,4,12,10,0,0,23,3,11,5,24,0,0,7,1,0,3,0,0,0,0,12,9,0,0,1,3,4,0,4,3,0,0,0,0,4,0,0,0,4,0,0,0,16,0,0,6,0,2,1,0,0,2,0,2,1,6,16,0,0,0,0,9,0,0,0,24,1,1,0,0,0,0,4,0,5,0,0,1,0,1,2,1,0,2,0,1,4,5,2,0,0,0,6
"loc1487",8,9,0,5,1,8,3,6,2,5,0,0,16,2,3,0,23,0,0,5,3,0,1,0,0,0,0,6,5,0,0,5,4,2,0,2,3,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,6,0,0,0,0,0,2,0,3,2,0,11,0,0,0,0,7,0,0,0,13,0,2,0,0,0,1,2,0,2,0,0,2,0,1,0,0,0,1,0,1,4,0,2,0,0,0,7
"loc1488",10,4,1,4,5,7,2,4,10,6,0,0,16,6,6,5,26,0,0,11,1,0,4,0,0,0,0,11,6,0,0,3,6,0,0,2,4,0,0,0,0,2,0,0,0,2,0,0,0,12,0,0,2,0,2,0,0,0,5,0,8,0,0,16,0,1,0,0,10,0,0,0,21,0,2,1,0,0,0,4,0,6,0,0,0,1,0,1,1,0,3,0,3,5,1,2,0,0,0,3
"loc1489",3,3,0,6,2,5,4,3,9,12,0,0,17,4,2,3,22,0,0,6,3,0,7,0,0,0,0,10,2,0,0,0,4,0,0,3,3,0,0,0,0,3,0,0,0,4,0,0,0,14,0,0,8,0,2,0,0,0,5,0,1,0,1,10,0,3,0,0,9,0,0,0,8,0,2,0,0,0,0,3,0,3,0,0,1,1,1,0,2,0,1,0,4,5,1,2,0,0,0,5
"loc1490",4,10,4,6,2,6,7,3,5,14,0,0,19,5,4,7,29,0,0,16,5,0,7,0,0,0,0,14,9,0,0,7,6,2,0,2,4,0,0,0,0,1,0,0,0,3,0,0,0,10,0,0,5,0,0,0,0,0,4,0,3,0,1,15,0,0,0,0,13,0,0,0,28,0,1,0,1,0,0,8,0,4,0,0,0,1,2,3,1,0,2,0,2,10,2,5,2,0,0,2
"loc1491",10,10,1,10,6,11,5,2,8,9,0,0,17,3,13,3,20,0,0,13,3,0,6,0,0,0,0,14,5,0,0,4,7,1,0,9,3,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,7,0,1,0,0,0,3,0,3,6,2,13,0,0,0,0,10,0,0,0,26,0,3,0,0,0,0,6,0,6,0,0,3,0,2,3,1,0,3,0,3,7,4,4,1,0,0,1
"loc1492",5,18,3,5,4,5,2,1,7,8,0,0,13,3,8,4,16,0,0,6,3,0,4,1,0,0,0,13,10,0,0,5,3,1,0,4,3,0,0,0,0,2,0,0,0,4,0,0,0,11,0,0,6,0,1,0,0,0,7,0,5,2,1,16,0,0,0,0,10,1,0,0,22,0,4,0,0,0,0,10,0,6,0,0,0,1,3,0,2,0,3,0,1,5,5,0,0,0,0,7
"loc1493",6,11,2,6,1,10,2,4,10,17,0,0,20,5,10,3,32,0,0,14,3,0,6,0,0,0,0,12,7,0,0,4,3,1,0,8,3,0,0,0,0,5,0,0,0,1,0,0,0,14,0,0,5,0,3,1,0,0,4,0,1,1,1,25,0,0,1,0,19,0,0,0,26,0,1,0,0,0,1,6,0,10,0,0,0,2,1,1,3,0,1,0,4,5,4,3,1,0,0,5
"loc1494",9,17,4,9,4,10,2,3,10,14,0,0,19,9,9,5,30,0,0,10,2,0,8,0,0,0,0,19,9,0,0,4,5,5,0,4,6,0,0,0,0,5,0,0,0,3,0,0,0,16,0,0,8,0,2,0,0,0,5,0,3,3,0,22,0,4,0,0,16,0,0,0,24,0,1,0,0,0,0,13,0,5,0,0,0,1,2,6,4,0,1,0,4,11,4,2,0,0,0,6
"loc1495",7,9,4,10,3,4,0,4,7,16,1,0,16,3,10,4,27,0,0,10,2,0,6,1,0,0,0,13,10,0,0,1,3,0,0,3,7,0,0,0,0,4,0,0,0,1,0,0,0,13,0,0,10,0,2,0,0,0,9,0,2,0,4,16,0,1,0,0,15,0,1,0,23,0,3,0,0,0,0,7,0,8,0,0,2,2,1,1,2,0,6,0,4,11,3,3,0,0,0,4
"loc1496",4,6,0,4,5,11,4,8,7,5,0,0,15,7,8,1,31,0,0,12,2,1,3,0,0,0,0,9,8,0,0,5,3,2,0,4,4,0,0,0,1,0,0,0,2,2,0,0,0,13,0,0,6,0,3,0,0,0,2,0,2,2,0,16,0,1,0,0,7,0,0,0,16,0,2,0,0,0,0,3,0,2,0,0,4,1,2,1,2,0,2,0,3,6,3,4,0,0,0,4
"loc1497",9,5,2,13,1,9,3,3,10,15,0,0,18,5,3,5,32,0,0,16,2,0,3,0,0,0,0,16,7,0,0,4,4,4,0,9,4,0,0,0,0,3,0,0,0,1,0,0,0,14,0,0,5,0,1,0,0,0,4,0,2,1,1,21,0,0,0,0,13,0,0,0,18,0,5,0,0,0,0,4,0,2,0,0,1,0,2,4,2,0,2,0,5,10,5,2,0,0,0,11
"loc1498",7,10,2,8,3,7,5,5,9,12,0,0,19,9,13,8,25,0,0,10,2,0,7,0,0,0,0,9,10,0,1,2,5,1,0,7,4,0,0,0,0,1,0,0,0,5,0,0,0,12,0,0,8,0,0,0,0,0,3,0,6,2,2,22,0,2,0,0,16,0,0,0,14,0,3,0,0,0,0,10,0,4,0,0,2,1,1,1,0,0,4,0,1,10,5,1,0,0,0,7
"loc1499",6,7,1,7,2,8,4,6,11,11,0,0,14,8,3,1,24,0,0,6,1,0,6,0,0,0,0,17,8,0,0,2,4,1,0,10,4,0,0,0,0,2,0,0,0,4,0,0,0,10,0,0,6,0,2,1,0,1,3,0,4,0,0,19,0,0,0,0,8,1,0,0,18,0,1,0,0,0,0,7,0,1,0,0,2,1,1,2,0,0,3,0,1,6,4,2,0,0,0,5
"loc1500",7,9,0,7,5,11,5,3,6,13,0,0,8,3,8,2,30,0,0,10,2,0,4,0,0,0,0,12,10,0,0,8,4,4,0,5,6,0,0,0,0,2,0,0,0,5,0,0,0,10,0,0,5,0,1,0,0,0,4,0,0,0,0,12,0,1,0,0,6,0,0,0,27,0,1,0,0,0,0,4,0,7,0,0,1,3,2,2,1,0,4,0,3,4,1,1,0,0,0,6
"loc1501",4,6,1,6,8,6,4,5,9,9,0,0,17,1,7,7,33,0,0,11,4,0,7,0,0,0,0,5,12,0,0,6,8,1,0,7,6,0,0,0,0,5,0,0,0,2,1,0,0,12,0,0,2,0,2,0,0,0,9,0,4,3,1,21,0,0,0,1,21,0,0,0,14,0,7,0,0,0,0,6,0,7,0,0,1,1,4,2,2,0,2,0,3,9,5,3,1,0,0,5
"loc1502",4,9,3,8,5,4,5,5,3,9,0,0,10,5,10,5,29,0,0,14,2,0,5,0,0,0,0,14,7,0,0,5,3,1,0,4,5,0,0,0,0,0,0,0,0,6,0,0,0,14,0,0,7,0,0,0,0,0,7,0,5,0,1,12,1,2,0,0,11,0,0,0,23,0,3,0,0,0,0,6,0,1,0,0,1,3,1,0,0,0,3,0,3,6,5,1,0,0,1,0
"loc1503",8,9,1,4,5,8,5,6,5,9,0,0,20,6,9,1,24,0,0,13,2,0,4,0,0,0,0,12,11,0,1,9,5,0,0,4,2,1,0,0,0,1,0,0,0,3,0,0,0,17,0,0,8,0,2,0,0,0,5,0,3,3,0,18,0,2,0,0,9,0,0,0,22,0,2,0,0,0,0,6,0,3,0,0,1,0,1,1,3,0,3,0,0,9,5,1,0,0,0,9
"loc1504",10,12,0,5,2,8,2,3,7,13,0,0,20,2,8,4,21,0,0,14,3,0,2,0,0,0,0,8,9,0,0,4,4,1,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,5,0,0,0,0,1,6,0,2,2,0,8,0,1,0,0,7,0,0,0,16,0,3,0,0,0,0,3,0,2,0,0,1,0,0,1,1,0,2,0,1,3,4,2,0,0,0,2
"loc1505",11,11,2,7,5,11,5,5,9,17,0,0,20,9,4,3,29,0,0,13,0,0,6,0,0,0,0,13,13,0,0,5,4,2,0,6,7,0,0,0,0,1,0,1,0,1,0,0,0,16,0,0,7,0,3,0,0,0,8,0,1,1,5,24,0,0,0,0,10,0,0,0,19,0,4,0,0,0,0,4,0,7,0,0,2,1,1,2,0,0,1,0,2,3,4,1,1,0,0,4
"loc1506",8,15,2,13,4,10,6,9,12,12,0,0,23,9,9,4,34,0,0,17,1,0,4,0,0,1,0,22,15,0,0,4,6,2,0,9,6,0,0,0,0,2,1,0,0,7,0,0,0,6,0,0,8,0,0,0,0,0,4,0,6,1,1,16,0,0,0,0,10,0,0,0,28,0,6,0,0,0,0,4,0,1,0,0,0,1,5,1,1,0,1,0,7,8,6,4,0,0,0,4
"loc1507",7,9,3,4,5,11,4,7,7,8,0,0,19,5,5,2,31,0,0,9,4,0,5,0,0,0,0,13,11,0,0,5,4,1,0,7,3,0,0,0,0,5,0,0,0,5,0,0,0,12,0,0,7,0,1,0,0,0,4,0,0,1,0,11,0,3,0,0,16,0,0,0,15,0,3,0,0,0,0,6,0,12,0,0,1,0,5,1,2,0,3,0,3,4,1,2,0,0,0,4
"loc1508",10,11,4,7,5,12,5,6,10,6,0,0,16,2,9,4,33,0,0,16,3,0,5,0,0,0,0,13,10,0,0,2,5,0,0,2,3,0,0,0,0,2,0,0,0,2,0,0,0,13,0,0,6,0,1,1,0,0,2,0,2,1,1,15,0,1,0,0,14,0,0,0,24,0,3,0,0,0,0,5,0,4,0,0,0,2,0,1,0,0,4,0,3,5,7,2,0,0,0,5
"loc1509",11,8,0,7,3,11,1,5,5,9,0,0,11,4,7,4,27,0,0,15,3,1,7,0,0,0,0,6,12,1,0,3,1,1,0,5,1,0,0,0,0,4,0,0,1,1,0,0,0,11,0,0,7,0,5,0,0,0,9,0,0,1,0,22,0,2,0,0,15,0,0,0,19,0,3,0,0,0,0,2,0,9,0,0,3,0,1,2,1,0,5,0,3,6,4,1,0,0,0,5
"loc1510",7,5,0,3,3,7,3,4,6,9,0,0,6,2,8,4,16,0,0,7,1,0,0,0,0,0,0,2,6,0,0,3,1,1,0,7,2,0,0,0,0,3,0,0,0,2,0,0,0,10,0,0,5,0,3,0,0,0,4,0,0,2,0,4,0,3,0,0,7,0,0,0,20,0,4,0,0,0,0,2,0,5,0,0,1,0,2,0,0,0,3,0,0,4,3,2,0,0,0,2
"loc1511",5,13,2,7,3,14,3,2,12,11,0,0,27,4,8,4,32,0,0,8,1,0,9,0,0,0,0,10,14,0,0,3,7,3,0,5,4,0,0,0,0,4,0,0,0,3,0,0,0,9,0,0,10,0,0,0,0,0,4,0,4,0,3,16,0,2,0,0,14,0,0,0,17,0,4,0,0,0,0,4,1,7,0,0,3,0,4,2,2,0,2,0,3,7,3,1,0,0,0,7
"loc1512",6,10,0,5,3,3,1,2,7,14,0,0,10,7,5,0,20,0,0,7,4,0,2,0,0,1,0,6,5,0,0,2,5,0,0,3,4,0,0,0,0,1,0,0,0,3,0,0,0,10,0,0,10,0,1,0,0,0,4,0,2,2,0,6,0,0,0,0,6,0,0,0,13,0,2,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,4,2,2,0,0,0,0
"loc1513",5,10,3,3,3,5,3,3,9,9,0,0,22,2,6,6,16,0,0,9,2,0,6,0,0,0,0,13,6,0,0,3,2,2,0,8,1,0,0,0,0,1,0,0,0,4,0,0,0,12,0,0,5,0,0,0,1,0,5,0,3,1,2,17,0,1,0,0,4,0,0,0,25,0,3,0,0,0,0,5,0,3,0,0,0,1,4,3,1,0,1,0,1,4,6,2,1,0,0,5
"loc1514",7,10,1,6,4,11,1,2,5,11,0,0,16,6,4,5,20,0,0,14,4,0,2,0,0,0,0,10,4,0,0,7,3,3,0,4,3,0,0,0,0,0,0,0,0,2,0,0,0,13,0,0,5,0,2,0,0,0,6,0,2,3,1,11,0,0,0,0,13,0,0,0,16,0,3,0,0,0,0,7,0,5,0,0,0,2,3,1,3,0,3,0,1,5,2,1,0,0,0,7
"loc1515",4,7,2,2,5,7,5,0,6,8,0,0,11,4,4,3,23,0,0,9,3,0,9,0,0,0,0,9,9,0,0,4,4,2,0,2,3,0,0,0,0,2,0,0,0,1,0,0,0,14,0,0,7,0,1,0,0,0,2,0,2,3,2,15,0,1,0,0,8,0,0,0,16,0,3,0,0,0,0,5,0,2,0,0,2,0,0,2,0,0,2,0,0,6,4,2,0,0,0,5
"loc1516",2,12,3,9,4,9,13,4,9,14,0,0,25,6,13,2,38,0,0,9,6,0,4,0,0,0,0,15,12,0,0,4,10,4,0,9,6,0,0,0,0,1,0,0,0,6,0,0,0,15,0,0,10,0,2,0,0,0,4,0,2,0,1,17,0,1,0,0,10,0,0,1,26,0,3,0,0,0,0,10,0,4,0,0,2,2,2,2,1,0,4,0,5,9,8,2,0,0,0,5
"loc1517",7,12,2,8,1,5,1,6,3,9,0,0,12,5,6,7,18,0,0,12,3,0,6,0,0,0,0,14,12,0,0,1,3,1,0,4,2,0,0,0,0,3,0,0,0,3,0,0,0,6,0,0,8,0,1,1,0,0,5,0,2,2,2,14,0,1,0,0,5,0,0,0,18,0,1,0,0,0,0,4,0,5,0,0,1,0,2,0,0,0,1,0,1,8,6,2,1,0,0,6
"loc1518",6,10,0,11,10,7,6,6,13,15,0,0,13,5,9,4,38,0,0,11,1,0,10,0,0,0,0,19,12,0,0,5,7,1,0,7,3,0,0,0,0,1,0,0,0,6,0,0,0,12,0,0,7,0,3,0,0,0,4,0,7,2,3,19,0,5,0,0,21,0,0,0,20,0,3,1,0,0,0,4,0,7,0,0,0,1,0,4,0,0,1,0,1,8,10,1,1,0,0,10
"loc1519",6,11,4,10,4,1,4,2,9,10,0,0,13,1,6,3,24,0,0,5,2,0,2,0,0,0,0,9,6,0,0,5,6,0,0,10,4,0,0,0,0,2,0,0,0,6,0,0,0,11,0,0,12,0,3,0,0,0,8,0,3,2,1,20,0,1,0,0,7,0,0,0,23,0,2,0,0,0,0,4,0,4,0,0,2,2,2,1,2,0,3,0,0,10,10,5,1,0,0,4
"loc1520",4,6,0,3,3,3,6,8,5,5,0,0,9,3,5,4,20,0,0,11,1,0,6,0,0,0,0,10,7,0,0,4,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,2,0,2,0,0,0,3,0,2,2,0,13,0,0,0,0,13,0,0,0,10,0,1,0,0,0,0,1,0,2,0,0,2,0,2,2,0,0,1,0,1,4,8,0,1,0,0,3
