"","spp1","spp2","spp3","spp4","spp5","spp6","spp7","spp8","spp9","spp10","spp11","spp12","spp13","spp14","spp15","spp16","spp17","spp18","spp19","spp20","spp21","spp22","spp23","spp24","spp25","spp26","spp27","spp28","spp29","spp30","spp31","spp32","spp33","spp34","spp35","spp36","spp37","spp38","spp39","spp40","spp41","spp42","spp43","spp44","spp45","spp46","spp47","spp48","spp49","spp50","spp51","spp52","spp53","spp54","spp55","spp56","spp57","spp58","spp59","spp60","spp61","spp62","spp63","spp64","spp65","spp66","spp67","spp68","spp69","spp70","spp71","spp72","spp73","spp74","spp75","spp76","spp77","spp78","spp79","spp80","spp81","spp82","spp83","spp84","spp85","spp86","spp87","spp88","spp89","spp90","spp91","spp92","spp93","spp94","spp95","spp96","spp97","spp98","spp99","spp100"
"loc779",11,0,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,2,14,0,0,0,0,0,3,0,8,0,16,4,6,1,8,0,2,4,14,0,0,0,0,0,0,5,0,16,0,0,0,8,9,0,1,0,14,9,17,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,8,0,0,0,0,0,0,0,0,18,0,0,2,11,11,12,1,0,0,6,0,0,0
"loc780",29,0,0,0,0,8,0,0,1,0,0,0,0,0,6,0,0,0,20,0,0,0,0,0,8,0,11,0,53,3,7,3,8,0,2,9,16,0,1,0,0,0,0,3,0,12,0,0,0,19,16,1,3,0,13,11,15,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,2,6,0,12,0,0,0,0,0,0,1,0,26,0,0,3,11,10,17,1,0,0,11,0,0,0
"loc781",25,0,0,0,0,12,0,0,1,0,0,0,0,0,2,0,0,5,17,0,0,0,3,0,10,0,11,0,30,4,8,3,10,0,2,8,12,0,2,0,0,0,0,1,0,14,3,0,0,10,8,2,0,0,6,5,12,1,0,1,7,0,0,0,0,0,2,0,0,0,0,0,0,0,1,9,0,11,0,0,0,0,0,1,4,0,23,0,0,5,15,9,11,0,0,0,8,0,0,1
"loc782",29,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,4,14,0,0,0,2,0,9,0,11,0,43,4,14,6,8,0,3,10,14,0,4,0,0,0,0,4,0,24,0,0,0,12,12,1,1,0,18,13,11,3,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,0,11,0,0,0,0,0,0,1,0,18,0,0,7,14,6,8,0,0,0,9,0,0,2
"loc783",18,0,0,1,1,5,1,0,0,0,0,0,0,0,5,0,0,2,8,0,0,0,2,0,9,0,4,0,27,5,8,2,6,0,1,6,10,0,3,0,0,0,0,0,0,12,1,0,0,15,12,0,0,1,8,6,5,2,0,1,4,0,0,0,0,0,3,0,0,0,1,0,0,1,0,6,0,7,1,0,0,0,0,0,0,0,12,0,0,3,14,6,8,1,0,0,10,1,0,0
"loc784",13,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,2,12,0,0,0,0,0,10,0,7,0,24,4,4,1,7,0,1,8,8,0,1,0,0,0,0,1,0,9,0,0,0,5,4,0,1,0,6,3,8,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,5,0,0,0,0,0,0,0,0,8,0,0,2,10,4,9,1,0,0,4,0,0,0
"loc785",23,1,0,3,1,9,0,0,0,0,0,0,0,1,6,0,0,1,15,0,0,0,5,0,7,0,13,0,38,3,6,1,3,0,3,10,15,0,4,0,0,0,0,4,0,15,0,0,0,19,13,1,0,1,12,9,20,0,1,2,10,0,0,0,0,0,2,0,0,1,0,0,0,0,3,11,0,17,1,0,0,0,0,1,1,0,26,0,0,6,13,8,14,0,0,0,10,0,0,2
"loc786",20,0,0,0,0,4,0,0,2,0,0,0,0,0,4,0,0,1,9,0,0,0,1,0,5,0,9,0,35,3,5,2,2,0,0,10,11,0,2,0,0,0,0,2,0,16,0,0,0,6,10,0,0,0,13,4,12,0,0,2,8,0,0,0,0,0,2,0,0,0,0,0,0,0,1,8,0,6,0,0,0,0,0,2,3,0,13,0,0,4,8,3,7,1,0,0,8,0,0,1
"loc787",30,0,0,1,0,11,0,0,2,0,0,0,0,0,2,0,0,2,12,0,0,0,2,0,7,0,11,0,41,4,6,3,5,0,2,16,17,0,2,0,0,0,0,6,0,22,0,0,0,16,10,1,1,0,17,4,16,1,0,2,7,0,0,0,0,0,3,0,0,0,0,0,0,0,1,10,0,7,0,0,0,0,0,4,5,0,25,0,0,3,18,7,17,2,0,0,13,0,0,0
"loc788",13,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,11,0,0,0,1,0,3,0,9,0,20,1,6,0,8,0,2,4,11,0,2,0,0,0,0,2,0,9,0,0,0,13,7,1,0,0,13,4,6,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,2,6,0,8,0,0,0,0,0,2,4,0,23,0,0,3,11,9,9,0,0,0,5,0,0,1
"loc789",17,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,10,0,1,0,0,0,2,0,7,0,28,0,2,0,3,0,0,4,6,0,0,0,0,0,0,2,0,10,0,0,0,9,4,0,0,0,11,5,9,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,1,8,0,0,0,0,0,0,1,0,11,0,0,5,3,5,6,2,0,0,10,0,0,0
"loc790",22,0,0,0,0,4,0,0,1,0,0,0,0,0,4,0,0,6,12,0,0,0,1,0,8,0,4,0,25,4,8,4,10,0,3,13,11,0,1,0,0,0,0,3,0,9,0,0,0,14,5,1,1,0,3,2,8,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,2,2,0,12,0,0,1,11,7,9,0,0,0,2,0,0,2
"loc791",18,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,4,11,0,0,0,3,0,5,0,13,0,29,5,7,2,9,0,1,6,17,0,2,0,0,0,0,2,0,12,1,0,0,16,9,0,1,0,13,11,9,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,2,15,0,7,0,0,0,0,0,1,3,0,27,0,0,5,10,9,11,3,0,0,7,0,0,1
"loc792",21,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0,0,6,0,13,0,29,4,8,2,4,0,0,11,10,0,3,0,0,0,0,3,0,10,0,0,0,10,6,2,0,0,13,5,9,1,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,3,9,0,10,0,0,0,0,0,0,3,0,19,0,0,5,13,7,5,1,0,0,11,0,0,0
"loc793",28,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,2,14,0,0,0,2,0,6,0,11,0,38,2,6,4,6,0,2,11,22,0,2,0,0,0,0,8,0,13,1,0,0,11,7,0,0,0,7,6,6,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,1,9,0,9,0,0,0,0,0,0,2,0,31,0,0,4,14,8,10,0,0,0,10,0,0,3
"loc794",27,0,0,4,1,5,6,1,3,1,0,0,0,1,4,0,0,3,20,0,2,0,0,0,7,0,12,0,23,5,5,1,7,2,0,21,17,0,2,0,0,0,0,4,0,15,3,0,0,17,10,0,0,2,12,10,14,5,2,0,9,0,0,0,0,0,4,0,1,0,4,0,0,2,3,7,0,9,1,0,0,1,0,2,6,0,24,0,0,2,10,6,6,0,0,2,11,0,4,2
"loc795",24,0,0,0,0,3,0,0,1,0,0,0,0,0,2,0,0,2,15,0,0,0,1,0,14,0,5,0,21,3,7,0,9,0,1,9,10,0,0,0,0,0,0,2,0,10,0,0,0,12,8,0,0,0,9,5,8,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,0,2,0,24,0,0,4,12,1,19,0,0,0,11,0,0,1
"loc796",16,0,0,0,0,8,0,0,2,0,0,0,0,0,4,0,0,2,8,0,0,0,1,0,4,0,11,0,36,6,6,2,9,0,3,13,13,0,3,0,0,0,0,4,0,16,0,0,0,12,6,0,0,0,10,8,4,1,0,2,11,0,0,0,0,0,1,0,1,0,0,0,0,0,1,10,0,5,0,0,0,0,0,0,1,0,21,0,0,5,14,9,10,1,0,0,4,0,1,0
"loc797",22,0,0,1,0,4,0,0,0,0,0,0,0,0,3,0,0,4,15,0,0,0,1,0,15,0,11,0,39,1,10,2,8,0,1,16,10,0,1,0,0,0,0,6,0,13,1,0,0,13,16,0,1,0,18,11,20,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,13,0,0,0,0,0,1,2,0,30,0,0,5,14,14,11,0,0,0,9,0,0,0
"loc798",27,0,0,0,0,8,0,0,1,0,0,0,0,0,3,0,0,2,17,0,0,0,1,0,7,0,11,0,30,5,6,1,9,0,2,16,16,0,2,0,0,0,0,5,0,14,0,0,0,20,9,0,1,0,18,6,14,1,0,1,10,0,0,0,0,0,2,0,0,0,0,0,0,0,2,5,0,6,0,0,0,0,0,2,0,0,24,0,0,6,15,7,15,0,0,0,10,0,0,1
"loc799",15,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,1,0,7,0,5,0,27,3,6,0,6,0,0,4,11,0,0,0,0,0,0,5,0,9,1,0,0,10,9,0,0,0,11,5,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,2,2,0,20,0,0,2,9,4,8,0,0,0,7,0,0,0
"loc800",10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,7,0,10,0,35,3,6,1,6,0,3,14,12,0,2,0,0,0,0,3,0,8,0,0,0,13,10,0,0,0,12,5,7,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,0,0,0,0,4,0,16,0,0,2,9,3,11,0,0,0,9,0,0,1
"loc801",17,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,5,0,11,0,30,3,6,2,5,0,1,7,11,0,3,0,0,0,0,3,0,12,0,0,0,8,9,0,0,0,11,5,10,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,2,0,22,0,0,2,10,8,10,1,0,0,6,0,0,0
"loc802",16,0,0,2,0,2,4,1,0,0,0,0,0,0,3,0,0,3,12,0,1,0,2,0,7,0,3,0,23,5,6,3,1,0,3,15,13,1,1,0,0,0,0,3,0,12,1,0,2,16,5,0,3,1,6,1,5,3,1,1,3,0,0,0,0,0,2,1,0,0,0,0,0,1,1,4,1,9,3,0,0,2,0,2,1,0,17,0,0,4,2,8,5,0,0,0,9,0,3,2
"loc803",37,0,0,0,1,11,1,0,0,0,0,0,0,0,2,0,0,1,12,0,0,0,1,0,5,0,16,0,43,2,5,3,12,0,4,13,12,0,1,0,0,0,0,6,0,18,0,0,0,12,11,1,3,0,15,7,12,1,0,0,11,0,0,1,0,0,2,0,1,0,1,0,0,0,2,8,0,10,0,0,0,0,0,0,4,0,29,0,0,6,15,9,6,2,0,1,9,0,0,0
"loc804",17,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,6,0,0,0,0,0,8,0,4,0,22,2,6,1,9,0,3,8,9,0,1,0,0,0,0,4,0,10,1,0,0,4,5,0,0,0,5,5,9,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,1,0,21,0,0,3,4,6,3,2,0,0,5,0,0,0
"loc805",26,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,2,13,0,0,0,0,0,8,0,11,0,31,4,6,2,7,0,2,11,9,0,2,0,0,0,0,4,0,11,0,0,0,12,10,0,1,0,13,6,13,1,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,3,10,0,12,0,0,0,0,0,1,2,0,20,0,0,4,11,4,7,1,0,0,8,0,0,1
"loc806",17,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,4,12,0,0,0,0,0,5,0,6,0,24,2,9,2,7,0,1,12,14,0,1,0,0,0,0,2,0,12,0,0,0,7,11,0,0,0,15,6,12,1,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,1,3,0,12,0,0,0,0,0,0,0,0,28,0,0,3,12,4,8,0,0,0,7,0,0,4
"loc807",19,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,4,12,0,0,0,0,0,8,0,16,0,30,4,7,2,9,0,2,18,12,0,6,0,0,0,0,4,0,7,0,0,0,13,13,0,1,0,11,7,11,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0,8,0,0,0,0,0,2,2,0,24,0,0,5,17,5,12,1,0,0,5,0,0,0
"loc808",14,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,10,0,0,0,1,0,4,0,8,0,18,1,2,0,4,0,1,11,8,0,1,0,0,0,0,2,0,14,0,0,0,13,6,1,1,0,5,8,11,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,5,0,0,0,0,0,1,2,0,12,0,0,4,7,5,6,0,0,0,8,0,0,3
"loc809",15,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,1,8,0,0,0,0,0,4,0,9,0,14,1,4,1,6,0,1,8,8,0,0,0,0,0,0,2,0,8,0,0,0,11,11,0,0,0,11,4,6,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,5,0,0,0,0,0,3,4,0,20,0,0,1,8,6,10,0,0,0,4,0,0,0
"loc810",17,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,5,7,0,0,0,1,0,5,0,9,0,20,3,3,3,9,0,0,12,14,0,2,0,0,0,0,4,0,14,0,0,0,16,5,0,0,0,15,10,13,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,4,0,0,0,0,0,2,1,0,15,0,0,3,10,6,13,0,0,0,12,0,0,2
"loc811",9,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,4,12,0,0,0,2,0,9,0,11,0,27,2,5,1,9,0,0,9,15,0,3,0,0,0,0,5,0,8,1,0,0,4,6,0,0,0,8,4,10,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,2,0,16,0,0,3,6,2,13,0,0,0,12,0,0,1
"loc812",29,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,3,19,0,0,0,2,0,3,0,12,0,33,9,7,4,6,0,1,12,18,0,2,0,0,0,0,4,0,25,0,0,0,14,19,0,1,0,11,5,20,0,0,4,8,0,0,0,0,0,2,0,0,0,0,0,0,0,1,8,0,6,0,0,0,0,0,1,2,0,21,0,0,3,15,14,14,0,0,0,6,0,0,1
"loc813",10,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,1,10,0,0,0,2,0,9,0,6,0,28,3,8,4,8,0,4,10,7,0,1,0,0,0,0,2,0,14,0,0,0,9,9,0,0,0,13,4,9,0,0,2,9,0,0,0,0,0,1,0,0,0,0,0,0,0,3,7,0,12,0,0,0,0,0,0,0,0,19,0,0,2,10,4,9,0,0,0,6,0,0,1
"loc814",18,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,1,14,0,0,0,2,0,5,0,8,0,35,5,10,0,11,0,0,12,13,0,2,0,0,0,0,5,0,20,1,0,0,18,11,0,0,0,10,5,11,1,0,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,2,7,0,6,0,0,0,0,0,1,2,0,24,0,0,3,16,13,17,1,0,0,6,0,0,3
"loc815",22,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,4,12,0,0,0,1,0,6,0,17,0,35,2,7,1,6,0,3,8,11,0,3,0,0,0,0,1,0,13,0,0,0,14,6,0,0,0,5,9,11,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,1,13,0,5,0,0,0,0,0,3,3,0,19,0,0,3,6,11,12,0,0,0,12,0,0,0
"loc816",21,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,2,11,0,1,0,0,0,6,0,8,0,19,7,7,4,6,0,0,6,10,0,0,0,0,0,0,0,0,10,1,0,0,12,9,0,0,0,9,5,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,7,0,0,0,0,0,0,2,0,26,0,0,3,13,11,5,1,0,0,6,0,0,0
"loc817",19,0,0,0,0,5,0,0,1,0,0,0,0,0,3,0,0,4,11,0,0,0,0,0,8,0,14,0,38,4,3,3,5,0,2,13,18,0,3,0,0,0,0,1,0,22,1,0,0,18,9,0,2,0,11,8,20,1,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,2,2,0,11,0,0,0,0,0,4,3,0,26,0,0,5,11,7,6,1,0,0,12,0,0,1
"loc818",21,0,0,0,0,7,0,0,1,0,0,0,0,0,4,0,0,2,19,0,0,0,2,0,11,0,15,0,33,2,7,0,8,0,0,21,9,0,3,0,0,0,0,4,0,17,0,0,0,9,13,0,1,0,12,10,12,2,0,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,6,8,0,5,0,0,0,0,0,0,1,0,20,0,0,0,13,8,8,0,0,1,4,0,0,3
"loc819",14,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,8,0,8,0,26,1,11,4,4,0,2,13,9,0,1,0,0,0,0,1,0,14,0,0,0,11,3,0,0,0,8,4,8,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,8,0,0,0,0,0,1,2,0,19,0,0,2,11,4,6,2,0,0,5,0,0,0
"loc820",20,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,5,0,0,0,0,1,0,7,0,10,0,16,4,6,3,7,0,3,10,8,0,2,0,0,0,0,1,0,10,0,0,0,11,9,0,1,0,17,4,9,1,0,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,1,0,0,9,0,0,4,12,5,11,0,0,0,10,0,0,2
"loc821",10,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,1,8,0,0,0,0,0,9,0,6,0,20,0,8,1,4,0,1,8,7,0,1,0,0,0,0,2,0,9,0,0,0,9,9,0,0,0,3,7,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,6,0,0,0,0,0,1,2,0,12,0,0,3,7,4,9,0,0,0,9,0,0,0
"loc822",19,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,4,16,0,0,0,1,0,10,0,12,0,40,5,3,1,12,0,3,13,11,0,3,0,0,0,0,5,0,12,0,0,0,10,9,0,0,0,15,7,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,5,0,0,0,0,0,1,3,0,31,0,0,5,17,6,8,1,0,0,5,0,0,0
"loc823",21,0,0,0,0,13,0,0,1,0,0,0,0,0,6,0,0,3,12,0,0,0,6,0,9,0,11,0,31,2,7,5,10,0,2,8,24,0,2,0,0,0,0,1,0,22,0,0,0,24,11,0,1,0,19,4,10,0,0,2,5,0,0,0,0,0,2,0,0,0,0,0,0,0,3,14,0,11,0,0,0,0,0,1,2,0,14,0,0,3,12,11,12,0,0,0,11,0,0,2
"loc824",22,0,0,0,0,11,0,0,0,0,0,0,0,0,10,0,0,1,12,0,0,0,1,0,8,0,10,0,50,3,7,2,12,0,1,14,8,0,1,0,0,0,0,2,0,22,0,0,0,15,12,1,0,0,12,9,9,0,0,1,10,0,0,0,0,0,3,0,0,0,0,0,0,0,2,11,0,11,0,0,0,0,0,4,0,0,17,0,0,5,7,6,6,0,0,0,10,0,0,0
"loc825",12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,2,0,5,0,9,0,27,2,1,1,7,0,2,9,13,0,2,0,0,0,0,1,0,19,0,0,0,5,7,0,0,0,10,8,6,1,0,1,7,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,5,0,0,0,0,0,0,1,0,16,0,0,1,13,1,7,1,0,0,6,0,0,1
"loc826",23,0,0,0,0,6,0,0,2,0,0,0,0,0,1,0,0,3,6,0,0,0,1,0,3,0,7,0,26,3,5,2,7,0,2,17,9,0,0,0,0,0,0,5,0,13,1,0,0,6,10,1,2,0,8,6,12,2,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,3,9,0,6,0,0,0,0,0,0,3,0,20,0,0,1,7,6,6,0,0,0,8,0,0,0
"loc827",9,0,0,0,0,6,0,0,1,0,0,0,0,0,5,0,0,1,5,0,0,0,2,0,1,0,7,0,14,4,5,2,5,0,3,13,9,0,2,0,0,0,0,1,0,7,0,0,0,8,4,0,0,0,6,3,13,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,4,0,0,0,0,0,1,2,0,20,0,0,3,18,15,5,0,0,0,5,0,0,1
"loc828",18,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,2,0,3,0,11,0,21,4,5,0,7,0,2,7,9,0,2,0,0,0,0,5,0,9,0,0,0,13,2,0,0,0,10,4,9,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,0,4,0,0,0,0,0,0,2,0,18,0,0,1,11,7,7,0,0,0,4,0,0,1
"loc829",15,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,9,0,0,0,2,0,6,0,9,0,20,1,6,0,4,0,0,7,9,0,1,0,0,0,0,1,0,11,1,0,0,10,8,0,0,0,7,7,8,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,2,6,0,5,0,0,0,0,0,1,1,0,13,0,0,5,9,3,5,0,0,0,6,0,0,0
"loc830",18,1,1,7,0,6,5,0,0,0,0,0,0,0,3,0,0,5,7,0,2,0,0,0,6,0,6,0,30,2,6,0,5,2,2,7,10,0,0,0,0,0,0,2,0,15,1,0,1,16,2,0,3,4,3,4,7,3,0,0,9,0,0,3,0,0,3,0,0,0,2,0,0,1,1,10,0,5,5,0,0,2,0,0,4,0,16,0,0,5,14,3,14,1,0,2,11,2,3,1
"loc831",19,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,4,17,0,0,0,0,0,8,0,10,0,43,5,11,4,12,0,0,14,14,0,1,0,0,0,0,4,0,17,0,0,0,12,7,0,1,0,8,8,7,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,5,0,0,0,0,0,1,4,0,21,0,0,9,18,7,12,0,0,1,9,0,0,3
"loc832",24,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,3,12,0,0,0,2,0,7,0,4,0,25,4,6,3,6,0,4,10,16,0,4,0,0,0,0,1,0,9,0,0,1,9,6,1,1,0,5,3,11,1,0,0,15,0,0,0,0,0,5,0,0,0,0,0,0,1,1,10,0,9,0,0,0,0,0,1,1,0,20,0,0,4,1,5,10,0,0,0,5,0,0,1
"loc833",22,0,0,0,0,4,1,0,0,0,0,0,0,0,6,0,0,3,8,0,0,0,0,0,5,0,16,0,31,2,5,3,4,0,1,16,12,0,4,0,0,0,0,7,0,22,0,0,0,13,14,1,1,0,7,7,11,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,4,1,0,29,0,0,8,12,4,6,1,0,1,9,0,0,2
"loc834",13,0,0,0,0,4,0,0,1,0,0,0,0,0,3,0,0,4,8,0,0,0,0,0,4,0,15,0,36,4,5,2,6,0,3,10,17,0,2,0,0,0,0,1,0,14,0,0,0,9,11,0,1,0,12,5,10,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,2,3,0,31,0,0,2,16,10,10,1,0,0,3,0,0,0
"loc835",26,0,0,0,0,8,0,0,1,0,0,0,0,0,7,0,0,2,18,0,0,0,1,0,7,0,14,0,36,6,4,9,5,0,3,11,17,0,2,0,0,0,0,5,0,16,1,0,0,9,11,0,0,0,13,6,15,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,3,8,0,9,1,0,0,0,0,3,1,0,33,0,0,5,19,12,18,0,0,0,10,0,0,2
"loc836",16,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,2,11,0,0,0,1,0,10,0,10,0,31,3,0,1,5,0,1,12,15,0,0,0,0,0,0,4,0,16,1,0,0,16,5,1,1,0,12,2,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,7,0,0,0,0,0,1,3,0,20,0,0,4,8,5,7,1,0,0,9,0,0,0
"loc837",24,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,3,16,0,0,0,0,0,5,0,10,0,35,7,5,5,7,0,3,12,14,0,0,0,0,0,0,3,0,11,0,0,0,12,13,0,0,0,13,8,14,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,3,8,0,9,0,0,0,0,0,1,1,0,15,0,0,4,14,11,13,0,0,0,3,0,0,0
"loc838",18,0,0,0,1,13,0,0,0,0,0,0,0,0,4,0,0,1,9,0,0,0,2,0,8,0,14,0,34,1,10,4,7,0,2,17,13,0,3,0,0,0,1,4,0,22,0,0,0,9,13,1,1,0,10,11,16,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,3,13,0,3,0,0,0,0,0,0,1,0,23,0,0,6,10,9,13,1,0,0,8,0,0,0
"loc839",25,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,1,7,0,0,0,2,0,11,0,10,0,35,8,9,1,9,0,1,13,12,0,1,0,0,0,0,6,0,18,1,0,0,14,13,1,0,0,17,5,15,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,7,0,11,0,0,0,0,0,3,3,0,28,0,0,1,14,7,9,2,0,0,7,0,1,1
"loc840",15,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,4,15,0,0,0,1,0,5,0,10,0,30,0,5,0,6,0,0,7,5,0,2,0,0,0,0,4,0,7,0,0,0,8,4,0,0,0,6,6,9,1,0,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,1,0,0,11,0,0,1,11,3,15,1,0,0,5,0,0,0
"loc841",24,0,0,1,0,6,0,0,1,0,0,0,0,0,5,0,0,2,16,0,0,0,0,0,10,0,17,0,38,4,9,3,5,0,2,9,11,1,0,0,0,0,0,4,0,24,0,0,0,17,11,0,2,1,10,9,14,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,7,0,0,0,0,0,3,2,0,29,0,0,7,11,9,11,2,0,0,13,0,0,1
"loc842",23,0,0,0,0,8,1,0,0,0,0,0,0,0,2,0,0,3,15,0,0,0,0,0,15,0,10,0,45,4,8,7,17,0,0,18,17,0,0,0,0,0,0,6,0,12,0,0,0,15,13,2,0,0,19,14,15,2,0,1,11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,8,0,0,0,0,0,3,2,0,23,0,0,2,9,9,12,2,0,0,6,0,1,1
"loc843",17,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,2,0,7,0,8,0,30,2,7,1,5,0,2,13,12,0,1,0,0,0,0,4,0,26,0,0,0,14,8,2,0,0,5,7,4,1,0,1,7,0,0,0,0,0,2,0,0,0,0,0,0,0,2,3,0,10,0,0,0,0,0,2,3,0,23,0,0,5,10,8,9,1,0,0,7,0,0,0
"loc844",17,0,1,2,0,5,4,0,0,0,0,0,0,0,3,0,0,2,3,0,2,0,0,0,7,0,13,0,19,1,7,0,2,0,1,3,4,0,2,0,0,0,0,3,0,13,3,0,1,15,3,0,0,5,7,4,7,5,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,2,6,1,0,0,0,0,0,2,0,12,0,0,2,9,5,6,0,0,1,4,1,7,0
