"","spp1","spp2","spp3","spp4","spp5","spp6","spp7","spp8","spp9","spp10","spp11","spp12","spp13","spp14","spp15","spp16","spp17","spp18","spp19","spp20","spp21","spp22","spp23","spp24","spp25","spp26","spp27","spp28","spp29","spp30","spp31","spp32","spp33","spp34","spp35","spp36","spp37","spp38","spp39","spp40","spp41","spp42","spp43","spp44","spp45","spp46","spp47","spp48","spp49","spp50","spp51","spp52","spp53","spp54","spp55","spp56","spp57","spp58","spp59","spp60","spp61","spp62","spp63","spp64","spp65","spp66","spp67","spp68","spp69","spp70","spp71","spp72","spp73","spp74","spp75","spp76","spp77","spp78","spp79","spp80","spp81","spp82","spp83","spp84","spp85","spp86","spp87","spp88","spp89","spp90","spp91","spp92","spp93","spp94","spp95","spp96","spp97","spp98","spp99","spp100"
"loc219",0,1,9,4,0,3,8,2,0,0,2,3,1,0,1,0,0,3,0,2,1,1,0,1,3,0,3,0,2,0,0,2,1,1,1,0,2,0,0,0,1,1,2,0,3,0,0,2,3,1,3,4,0,3,0,1,4,0,3,1,0,3,0,0,2,9,0,3,1,0,3,0,0,9,1,3,0,2,1,1,2,3,0,0,3,2,1,2,4,0,1,0,0,4,3,0,5,0,0,5
"loc220",4,0,0,1,5,1,1,4,1,1,2,1,2,1,0,0,1,1,4,0,0,1,0,1,3,0,0,1,2,0,1,0,0,1,1,1,1,0,0,1,2,2,1,1,3,1,3,0,0,3,0,0,1,1,1,1,2,1,0,0,1,2,1,2,1,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,4,4,1,0,1,0,0,2,0,0,0,1,0,4,3,0,3,0,0,4
"loc221",2,5,1,7,1,4,0,13,2,2,1,3,0,2,1,5,1,3,3,0,1,2,0,2,1,0,3,1,0,4,0,2,1,0,0,5,8,0,1,0,1,5,1,1,4,0,0,1,0,3,2,3,0,3,1,4,0,1,0,0,1,2,0,2,1,2,2,2,1,0,0,1,0,2,0,1,1,1,0,1,2,0,0,0,2,2,1,0,0,0,4,0,0,1,0,3,4,2,2,3
"loc222",1,0,0,16,5,0,0,5,1,1,0,1,2,3,0,2,0,1,2,4,0,0,0,5,2,1,0,0,2,4,1,2,0,1,0,10,6,0,0,0,3,7,3,2,4,2,0,1,1,3,0,1,0,5,2,4,2,0,2,0,0,0,0,7,0,2,0,0,0,0,1,0,1,1,0,0,0,5,2,0,6,1,1,0,2,2,1,0,1,0,0,0,0,4,3,0,3,1,0,9
"loc223",0,3,0,2,0,0,0,2,5,0,1,3,2,6,1,1,0,2,1,0,0,1,0,1,3,2,2,1,5,6,0,0,1,2,1,1,3,0,1,1,3,7,2,3,3,3,0,1,2,0,2,1,0,1,1,5,1,1,0,0,1,4,1,3,0,2,0,0,2,0,2,0,0,3,0,1,0,2,0,0,2,3,0,0,0,2,3,2,2,1,0,2,0,0,3,0,5,1,1,1
"loc224",1,0,4,9,0,0,4,8,1,1,5,0,1,2,1,1,0,1,3,2,0,1,0,2,3,0,1,2,2,3,1,0,0,4,2,4,3,0,0,0,0,6,2,1,4,2,0,1,1,0,3,0,1,0,0,9,0,0,1,1,0,2,0,3,2,3,0,1,3,0,0,1,0,3,0,1,0,4,0,0,5,4,1,0,2,7,1,2,3,0,2,0,1,1,3,0,7,2,0,4
"loc225",3,6,2,4,3,3,2,3,1,0,0,3,1,4,1,3,2,0,1,0,0,0,0,0,0,0,2,0,2,5,2,0,2,1,0,1,4,2,1,0,3,3,1,5,3,3,2,1,5,2,0,5,0,3,2,3,5,1,0,0,0,3,1,5,1,5,1,3,0,0,0,0,0,2,0,1,1,2,0,1,4,3,0,0,0,5,0,3,1,0,2,0,0,3,4,2,5,1,3,3
"loc226",3,5,1,1,5,8,2,1,0,0,0,3,1,3,1,0,1,4,0,2,0,3,0,2,1,1,3,0,3,5,2,0,2,1,5,1,0,1,0,0,1,2,4,1,1,1,0,0,1,3,0,4,0,2,3,4,4,1,0,0,0,6,0,2,0,4,0,2,0,0,2,0,0,0,0,1,0,5,2,0,1,3,0,0,1,1,1,2,1,1,1,0,0,5,1,2,4,1,2,1
"loc227",1,0,8,1,1,2,5,4,0,0,0,3,0,2,1,1,0,5,1,0,1,0,1,1,2,1,1,0,2,1,3,0,0,2,2,2,1,0,0,0,0,2,7,1,4,0,1,0,6,0,2,0,0,1,1,2,4,0,0,0,0,1,0,0,0,4,3,0,2,1,0,1,0,7,0,1,0,3,0,0,3,2,1,0,2,1,0,1,1,0,0,0,0,0,2,0,4,0,1,2
"loc228",4,7,0,5,1,6,0,1,0,1,0,1,1,2,1,2,0,2,0,1,0,2,0,4,0,1,3,0,1,5,1,0,2,4,4,2,3,0,0,0,2,1,5,0,1,1,0,2,0,0,1,2,0,3,2,3,4,2,0,0,0,4,0,2,1,4,0,0,1,0,1,2,0,1,2,0,0,4,2,0,3,1,0,0,0,4,0,1,0,0,0,1,0,0,3,0,4,0,5,2
"loc229",5,0,1,13,4,0,1,14,2,1,2,2,0,1,0,1,0,3,1,3,0,0,0,0,0,0,0,4,3,0,0,2,0,5,1,4,7,0,1,1,2,4,2,2,4,3,1,1,3,0,1,0,0,8,2,7,0,0,0,0,1,0,1,2,3,2,2,2,0,0,0,0,0,5,0,0,0,1,2,0,7,2,1,1,1,1,2,7,1,0,0,0,0,4,0,2,3,0,1,5
"loc230",10,1,0,0,9,0,1,0,0,0,0,2,1,3,0,0,0,5,1,3,0,0,0,1,7,4,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,8,2,2,0,3,0,0,1,3,0,1,0,3,6,0,6,0,0,0,0,2,3,4,0,4,1,2,4,0,0,0,0,5,0,0,0,0,6,1,2,7,0,1,0,1,1,8,0,0,1,0,0,6,9,0,5,0,0,2
"loc231",2,8,0,0,1,6,1,0,0,0,0,0,0,1,0,0,1,3,0,1,0,5,0,4,0,2,3,1,1,6,1,0,4,0,5,0,0,0,0,0,1,2,7,0,1,0,0,2,0,1,1,7,0,5,0,0,4,0,0,0,0,4,0,0,0,4,2,1,0,0,3,0,1,1,1,1,0,4,2,0,1,0,0,0,0,0,0,3,1,0,3,1,0,6,0,0,2,0,5,0
"loc232",3,1,0,6,1,4,1,1,2,2,2,2,0,2,0,0,1,1,2,2,0,0,0,2,1,0,0,1,1,2,0,0,1,0,2,1,3,1,0,0,2,2,1,3,1,2,0,1,3,3,0,2,0,2,1,1,1,1,0,0,0,4,2,3,0,1,1,0,2,0,0,0,0,1,0,2,0,0,0,0,1,2,0,0,2,1,0,3,2,0,0,0,0,2,2,1,4,1,0,4
"loc233",0,5,3,2,1,5,3,0,0,1,0,6,0,2,0,0,1,2,1,0,0,2,0,3,0,1,2,0,0,5,1,0,3,1,2,0,0,2,0,0,1,0,5,0,1,0,0,4,0,2,0,1,0,2,0,0,1,0,2,0,0,5,1,0,1,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,2,2,1,5,0
"loc234",0,7,3,0,0,8,1,1,0,0,0,1,1,1,1,0,0,3,0,0,1,1,1,0,2,0,1,0,1,11,3,0,7,0,2,2,0,0,1,0,1,1,3,0,1,0,0,1,0,2,2,3,1,1,0,4,5,3,1,0,0,8,0,1,0,3,0,0,0,0,1,0,0,5,0,0,0,2,0,1,0,1,0,0,0,0,0,2,4,0,3,1,0,5,1,0,3,1,1,2
"loc235",1,2,1,6,3,3,0,6,1,2,2,0,1,3,0,1,0,2,0,0,0,2,1,0,1,2,4,2,2,2,1,0,1,2,2,2,5,0,0,0,0,6,2,1,3,0,0,3,0,2,0,0,0,2,0,0,2,1,1,0,0,0,0,5,1,3,1,1,0,0,1,1,0,1,1,1,0,2,0,0,0,2,0,0,1,0,0,1,1,0,1,0,0,3,2,1,3,2,2,1
"loc236",3,4,0,0,3,3,1,0,0,0,0,0,0,1,0,0,1,2,0,1,1,0,1,1,0,2,1,0,1,6,2,1,2,0,4,1,0,0,0,0,1,0,1,0,0,3,0,0,0,3,0,2,0,5,1,3,2,0,0,0,0,7,1,2,0,4,1,2,1,0,2,0,1,2,0,0,0,2,2,0,0,1,0,0,0,0,0,1,0,0,3,0,0,1,0,1,1,0,2,0
"loc237",7,1,1,0,6,0,4,0,0,0,0,4,1,1,0,1,1,0,1,0,1,0,0,1,1,2,1,0,0,0,1,0,2,0,2,0,1,1,0,0,0,2,0,0,2,1,1,0,1,1,2,0,1,0,1,1,3,2,1,0,0,0,2,3,0,1,6,0,1,0,0,0,0,6,0,1,0,1,3,1,5,4,0,0,0,3,0,2,1,0,0,0,0,0,3,0,3,0,0,0
"loc238",0,0,4,3,0,1,2,8,3,0,4,2,1,0,0,0,1,2,3,1,0,1,1,0,1,0,0,1,0,3,1,0,0,1,0,2,5,0,1,0,1,5,3,1,0,1,0,1,3,0,1,0,0,3,0,4,1,0,0,0,1,0,1,2,0,4,0,1,0,0,1,0,1,2,0,1,0,1,0,0,3,0,0,0,2,2,1,1,0,0,1,0,1,0,0,0,2,0,0,3
"loc239",0,1,2,13,0,0,1,9,8,0,2,2,1,0,0,2,0,1,2,1,0,0,0,0,1,0,1,0,0,3,0,1,0,3,1,2,5,0,1,0,0,4,4,1,5,1,0,0,2,0,1,0,0,2,0,10,4,0,1,0,0,0,0,6,2,1,1,1,1,1,0,0,0,3,0,0,0,2,1,0,2,0,4,0,1,2,4,1,1,0,0,2,0,0,0,0,4,2,0,4
"loc240",0,6,3,0,0,3,5,2,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,1,0,0,3,0,0,4,1,1,2,0,3,0,0,0,0,0,3,1,1,0,3,0,0,2,2,1,2,2,0,0,0,5,5,0,0,0,0,7,1,2,1,7,0,2,1,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,5,2,0,3,0,1,1
"loc241",1,0,0,5,1,0,0,6,3,0,2,1,0,0,0,1,0,1,4,0,0,1,0,0,0,1,0,1,2,7,0,1,0,1,0,6,6,0,3,0,0,6,2,3,1,0,2,1,2,0,1,1,0,2,1,4,0,0,0,0,0,0,0,5,2,2,0,1,1,0,1,0,0,1,0,0,0,3,0,0,0,1,0,0,3,1,1,3,4,0,0,0,0,0,1,0,3,0,1,4
"loc242",0,8,0,7,0,6,1,9,2,1,1,2,1,3,0,0,0,1,0,1,0,0,1,0,1,1,1,0,3,7,1,0,3,2,2,4,4,0,1,0,4,8,5,0,6,1,0,1,1,0,0,1,0,5,0,6,4,0,1,0,0,2,0,2,2,10,2,0,0,0,2,0,0,2,2,1,1,2,0,1,3,1,1,0,0,2,0,3,1,1,0,1,0,2,1,3,4,1,8,1
"loc243",0,2,7,4,0,5,5,11,3,1,1,0,2,0,0,5,0,3,1,1,0,4,0,0,2,0,2,2,3,10,2,0,0,3,2,6,7,1,3,0,1,3,5,2,6,1,0,1,2,0,2,3,0,1,1,3,3,0,0,0,0,4,0,1,0,3,2,1,1,0,1,0,0,3,1,2,1,3,0,1,2,1,2,0,0,5,1,4,1,0,2,2,0,2,1,0,6,2,3,5
"loc244",4,0,8,1,3,1,3,0,0,0,0,3,0,0,1,0,0,2,2,1,0,1,0,4,2,2,1,0,0,1,1,1,0,0,5,0,1,0,0,0,0,0,1,1,0,4,0,0,2,1,1,2,0,2,3,0,2,0,0,0,0,0,2,4,1,4,0,0,1,0,0,0,0,4,0,0,0,0,1,1,2,2,0,1,1,1,0,3,2,0,0,0,0,2,5,1,1,0,0,1
"loc245",5,2,2,3,2,1,2,3,1,1,2,3,2,2,0,1,1,2,0,2,0,0,0,2,0,4,0,0,2,5,1,2,0,2,1,0,2,2,0,0,0,6,3,3,1,3,0,1,5,1,2,0,1,0,4,3,2,0,0,0,1,2,0,6,1,3,4,0,0,0,1,0,0,6,0,0,0,1,1,3,2,4,0,0,1,3,0,7,0,0,0,0,0,3,2,0,3,1,1,2
"loc246",0,2,4,7,0,1,6,4,1,0,0,0,0,2,1,0,0,1,0,2,0,0,0,1,1,0,4,0,1,2,3,0,0,1,6,4,4,1,1,0,0,2,6,1,3,1,1,2,2,0,3,1,1,3,0,4,0,2,1,0,0,1,1,0,2,3,1,0,1,0,0,0,0,5,0,4,0,5,0,0,1,1,2,0,0,5,1,2,4,0,1,0,0,1,2,0,5,1,3,6
"loc247",0,1,8,5,0,1,6,3,1,1,1,2,0,1,0,0,0,3,4,0,0,1,0,0,2,0,4,2,2,4,0,0,0,2,5,2,0,0,0,0,1,4,2,2,2,3,0,1,1,0,2,0,1,1,2,3,3,0,1,0,2,2,0,3,1,4,0,2,2,0,2,0,0,5,0,0,1,3,0,1,2,3,0,0,0,5,1,2,6,0,2,1,0,0,3,3,5,0,0,4
"loc248",8,0,1,0,13,0,1,0,0,0,0,4,3,2,2,0,0,1,3,2,1,1,0,5,4,6,0,1,0,1,1,1,0,0,2,0,0,0,0,0,3,4,0,2,1,2,3,0,2,5,0,0,0,0,0,1,3,0,0,0,0,3,3,0,1,4,1,1,1,1,0,1,0,5,0,0,0,2,4,3,4,3,0,0,1,3,1,7,1,0,0,0,0,2,5,0,0,0,1,0
"loc249",1,2,0,5,1,3,0,5,2,1,2,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,4,2,3,1,1,2,2,7,0,1,0,0,8,2,2,1,5,1,0,1,0,0,1,0,3,2,2,0,0,0,0,0,2,0,4,2,2,0,1,0,0,0,0,0,2,1,0,0,2,0,0,2,1,0,0,0,2,1,1,0,0,3,0,0,0,2,1,3,0,0,1
"loc250",0,0,0,13,0,0,1,15,4,2,3,2,2,2,0,1,0,3,4,3,0,0,1,0,0,0,0,5,1,8,1,3,0,1,0,6,7,0,4,0,0,13,3,3,4,2,0,3,8,0,2,0,1,2,0,3,1,0,2,0,1,0,0,4,1,3,0,1,4,0,2,3,0,3,0,0,0,3,0,0,7,0,3,0,2,0,1,1,2,0,0,0,0,0,0,1,4,1,0,8
"loc251",6,0,3,2,3,0,4,1,0,0,2,1,0,2,0,1,0,0,1,1,0,1,1,1,4,4,2,1,1,0,1,0,0,1,0,1,1,0,0,0,3,2,2,2,1,0,1,2,2,6,3,0,0,0,3,3,5,0,1,1,0,1,3,1,1,5,1,2,1,2,1,1,0,7,0,3,0,1,0,2,5,6,0,1,0,3,0,6,1,0,0,1,0,4,4,0,0,0,0,3
"loc252",1,5,1,5,1,3,1,3,0,1,2,2,0,2,0,1,0,1,2,1,0,2,0,3,1,0,1,1,1,10,0,2,3,2,2,5,3,1,1,2,1,4,6,1,3,1,0,1,2,2,1,0,0,3,0,8,4,1,1,0,0,5,1,2,1,3,1,1,0,0,0,0,0,2,1,1,0,7,1,1,3,2,1,1,3,0,1,2,1,0,1,1,0,1,0,4,2,0,6,2
"loc253",5,10,2,2,2,6,3,7,1,0,0,3,3,4,0,0,0,6,2,0,2,1,0,1,1,2,3,0,1,3,3,0,2,1,2,3,0,1,0,0,3,1,6,1,1,1,0,2,0,2,3,4,0,5,0,6,2,1,3,0,0,4,0,0,5,3,1,0,1,2,1,0,0,5,2,4,0,2,0,2,1,2,0,0,2,0,0,4,2,0,3,1,0,5,3,0,2,1,4,1
"loc254",1,0,4,10,2,0,6,13,1,2,3,2,1,1,1,2,1,6,2,1,1,0,1,0,0,1,3,1,7,2,4,2,0,4,2,6,4,0,1,0,0,5,1,3,4,0,0,0,3,1,4,0,0,1,1,3,1,0,1,0,2,0,0,0,1,6,0,0,0,0,1,2,2,5,0,1,0,2,0,1,4,3,1,1,1,5,1,2,5,0,0,0,0,1,2,2,5,0,0,12
"loc255",1,0,0,7,1,0,0,10,4,0,3,1,3,2,0,2,2,5,2,3,0,1,0,1,0,1,0,0,1,3,1,1,0,1,0,5,3,0,0,0,0,3,0,2,2,0,0,1,3,1,2,0,0,0,1,2,4,1,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,1,2,0,0,2,1,0,2,1,1,0,3,1,1,4,2,0,0,1,0,1,0,2,6,2,0,4
"loc256",7,0,1,6,10,1,0,3,0,1,2,1,3,0,0,0,0,6,1,1,0,0,0,1,0,2,0,0,2,3,1,0,2,2,0,2,2,1,0,0,0,6,2,1,0,0,2,3,3,1,0,3,0,4,3,5,3,0,0,0,1,1,0,3,2,3,1,3,1,0,0,1,1,4,1,0,0,2,3,1,3,5,0,0,4,1,0,2,2,0,0,0,0,2,2,1,6,1,0,2
"loc257",0,1,8,4,0,0,12,4,2,1,1,0,0,0,2,0,1,4,1,1,3,0,0,1,4,0,2,0,2,3,2,2,1,1,1,0,4,1,0,1,0,2,2,0,3,0,0,1,1,0,6,0,0,1,0,3,2,1,3,2,0,0,0,3,2,4,0,1,2,0,0,1,0,7,0,1,1,3,0,5,2,2,0,0,2,7,1,2,6,0,0,0,0,1,4,2,3,0,0,4
"loc258",8,3,0,1,11,2,0,1,1,0,0,2,0,2,0,0,2,4,3,4,0,1,0,3,2,9,0,0,1,4,1,1,0,0,0,0,0,0,0,0,1,5,0,0,0,2,2,0,0,4,0,1,0,3,3,2,5,0,1,0,0,6,2,3,0,6,1,2,0,0,0,0,0,3,1,4,0,1,5,2,8,4,0,0,0,1,0,5,1,0,1,1,0,5,7,0,2,0,2,1
"loc259",0,2,6,7,0,1,8,7,2,0,1,3,0,0,0,2,1,1,2,1,2,1,0,1,4,0,1,2,1,6,2,3,3,2,4,5,3,3,1,0,1,1,5,0,5,1,0,2,3,1,2,1,0,6,1,4,4,1,3,0,1,1,0,2,0,4,2,0,2,0,1,0,0,4,0,6,0,4,1,0,1,2,0,0,2,3,0,0,8,0,1,1,0,0,2,1,5,1,2,2
"loc260",6,0,0,0,8,0,3,0,1,0,0,4,1,1,0,0,6,1,0,1,1,0,0,3,3,6,6,0,0,2,3,1,0,0,1,0,0,0,0,0,2,2,0,5,4,1,2,0,3,1,3,3,0,0,4,2,6,1,1,0,0,0,3,2,1,1,0,1,2,0,0,0,0,4,0,2,1,0,5,0,2,5,0,0,0,0,0,5,2,1,0,0,0,6,5,0,2,0,0,1
"loc261",2,0,3,1,4,0,1,3,1,0,0,2,1,0,1,0,1,1,1,2,1,0,0,0,1,0,1,1,1,5,0,0,0,2,1,0,0,0,1,0,0,3,1,3,4,2,0,1,2,0,1,0,0,1,1,4,2,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,4,0,1,1,0,1,1,3,4,1,0,1,1,0,4,1,0,1,0,0,2,2,0,1,2,0,5
"loc262",0,8,0,0,0,5,0,0,1,0,2,0,0,2,0,2,0,3,0,3,0,2,0,3,0,1,0,0,2,6,1,0,6,1,3,2,0,2,0,0,3,0,3,0,4,0,0,2,3,1,0,2,0,6,0,4,7,0,0,0,0,5,1,0,0,5,4,5,2,0,4,1,0,0,3,0,0,3,1,0,0,0,0,0,1,0,0,4,1,1,2,2,1,1,0,1,2,1,6,0
"loc263",5,2,0,13,6,0,0,6,3,0,5,0,2,2,1,1,1,2,3,4,0,0,0,2,0,2,0,0,2,7,1,0,1,3,1,1,4,1,0,1,0,4,3,4,2,2,0,1,3,2,0,0,0,6,2,1,4,1,0,0,0,2,0,6,1,1,1,1,0,0,1,0,0,1,0,1,0,3,3,1,4,5,3,0,2,3,0,5,0,0,0,0,0,3,3,3,2,1,1,3
"loc264",0,14,1,1,1,4,8,1,0,0,0,2,0,1,0,0,0,4,0,1,0,3,0,2,2,0,5,0,0,10,4,1,4,0,4,1,0,1,0,0,2,2,14,0,1,0,0,2,4,2,0,0,0,3,0,6,3,0,0,1,0,5,0,0,0,1,1,1,2,0,2,0,0,4,0,3,1,1,1,1,1,2,0,0,0,2,0,5,4,0,3,1,0,2,3,4,4,1,3,1
"loc265",0,8,1,1,0,7,3,0,0,0,1,2,0,0,0,0,0,2,0,0,0,2,0,2,1,2,5,0,0,4,2,0,2,1,7,0,0,1,0,0,2,0,0,0,4,0,1,2,2,0,0,4,0,4,1,1,1,1,0,0,0,5,0,0,0,2,0,1,1,0,2,0,0,2,1,0,0,3,1,0,0,1,0,0,1,0,0,4,2,0,4,0,0,3,1,1,3,1,2,1
"loc266",0,9,0,5,0,4,0,4,2,0,5,3,2,1,0,0,2,5,2,1,0,3,0,0,0,0,5,0,3,9,1,2,6,1,5,1,0,0,0,0,2,2,5,0,3,0,0,4,3,0,0,6,0,1,0,1,1,0,0,0,1,2,0,1,2,2,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,2,0,3,0,1,3,0,1,4,0,3,0
"loc267",0,0,26,0,0,0,11,1,0,0,0,3,0,0,3,1,0,0,0,0,2,2,0,0,1,0,6,0,1,1,4,0,1,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,4,0,0,0,2,3,2,1,2,0,0,0,0,1,0,4,0,0,1,0,1,0,0,13,0,2,0,0,0,0,0,8,1,0,0,2,0,1,8,0,2,1,0,0,2,0,8,0,0,4
"loc268",2,3,5,4,2,1,7,6,0,0,2,3,2,0,0,0,0,1,0,0,2,2,0,1,0,0,5,0,2,8,1,1,1,2,3,2,0,0,0,0,1,2,3,0,5,1,0,1,2,0,1,2,0,1,0,2,3,1,4,0,0,6,0,1,0,5,0,0,1,0,0,0,0,3,2,1,0,2,0,1,1,1,1,0,3,1,0,2,0,0,1,0,0,1,0,1,7,0,1,0
"loc269",0,3,0,7,0,5,0,10,1,3,1,2,0,2,0,1,0,3,2,3,0,4,0,1,0,0,0,2,2,6,1,1,1,4,0,2,5,1,0,0,1,2,5,0,4,2,1,2,4,1,1,0,0,2,0,8,2,0,0,0,1,2,0,1,1,3,1,0,1,0,1,0,0,3,1,0,0,6,1,1,4,0,2,0,1,3,1,3,1,0,3,0,2,1,0,2,7,4,1,3
"loc270",3,5,3,0,6,5,9,0,1,0,1,2,2,2,1,0,2,3,1,0,0,1,0,3,2,2,3,0,0,3,5,0,2,2,4,0,1,0,0,0,3,2,4,2,2,1,2,0,0,2,1,5,0,4,2,4,1,1,1,0,0,3,2,0,1,2,3,2,2,0,1,0,0,5,0,2,0,1,2,1,0,4,0,0,1,1,0,5,2,0,2,0,0,7,2,0,3,1,2,3
"loc271",1,4,3,2,5,6,3,9,4,0,2,2,1,1,0,1,1,2,3,2,0,3,0,0,1,1,1,0,3,9,1,1,0,0,4,4,4,1,1,0,2,9,4,4,2,2,0,1,3,0,2,4,1,4,4,2,7,0,2,0,0,2,0,2,2,1,4,3,1,0,2,0,0,7,1,1,1,4,3,0,1,2,1,0,0,0,1,4,1,0,0,0,1,1,2,1,3,1,2,3
"loc272",2,3,0,2,2,2,0,6,0,0,0,1,3,1,0,0,1,2,5,1,0,0,0,0,3,3,1,2,1,2,0,0,1,1,3,0,2,1,0,0,0,2,2,2,0,1,1,2,2,1,0,0,0,2,1,0,2,0,0,0,1,1,1,2,0,1,2,0,0,0,0,0,0,3,1,0,0,1,0,0,2,2,0,0,0,1,1,1,3,0,0,0,0,0,3,2,1,1,1,4
"loc273",8,0,4,0,5,2,4,1,0,0,1,1,2,6,0,0,1,0,0,1,1,2,1,3,5,3,1,0,1,0,3,1,0,2,2,2,1,0,0,0,1,4,3,2,3,6,1,2,2,1,1,1,1,0,5,6,5,3,1,0,0,3,1,2,0,9,5,1,1,0,2,0,0,5,0,3,0,1,1,0,2,3,0,0,1,1,0,3,4,0,1,0,0,2,5,0,4,2,1,6
"loc274",4,1,1,9,4,2,1,6,1,1,1,0,1,0,0,1,0,1,2,1,0,2,0,0,2,3,1,1,3,4,0,1,0,3,1,5,5,0,4,0,1,5,5,4,2,1,0,3,1,0,2,0,0,3,1,3,5,0,1,0,2,1,0,2,2,3,0,2,1,0,0,0,0,2,0,0,0,2,0,0,1,1,0,0,1,3,0,2,1,0,1,1,0,0,1,2,5,1,2,0
"loc275",1,3,8,0,1,1,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,2,0,0,0,1,2,3,0,0,0,4,0,0,1,0,0,0,1,3,0,2,0,1,1,1,2,1,1,0,2,0,2,0,0,4,0,0,1,0,0,0,4,0,0,2,0,3,2,1,6,0,3,1,0,0,1,3,1,0,0,1,1,0,1,4,0,1,0,0,3,1,1,2,1,1,2
"loc276",4,0,3,0,4,0,4,0,1,0,1,2,2,1,1,0,0,1,1,0,0,1,0,3,6,3,1,0,0,0,3,0,0,0,1,0,0,0,0,0,1,2,1,1,1,4,2,0,2,0,0,1,0,1,6,0,2,1,3,0,0,0,2,2,1,5,0,0,2,0,0,0,0,6,0,1,0,1,1,3,3,4,0,0,1,1,0,0,0,0,0,0,0,3,3,0,3,0,0,1
"loc277",0,9,3,0,1,6,3,0,1,0,0,2,0,1,1,0,3,6,0,1,2,8,2,0,2,0,3,0,2,7,1,1,1,0,5,2,2,4,0,0,2,0,5,1,3,1,0,5,3,2,0,2,0,5,0,3,1,1,0,0,0,7,0,2,1,7,0,0,1,0,6,0,1,5,1,2,0,2,0,1,0,5,0,1,1,0,0,4,1,1,4,1,0,3,0,1,3,4,3,3
"loc278",13,0,0,0,8,1,1,0,0,0,0,3,4,3,0,0,2,6,1,5,1,0,1,3,8,5,1,1,0,0,2,0,0,0,0,0,0,0,0,0,2,8,0,9,0,3,4,0,1,3,0,2,0,2,2,0,1,0,0,1,1,4,3,1,0,4,2,3,2,0,0,0,0,7,0,3,0,0,3,0,6,6,0,0,2,1,0,6,1,0,0,0,0,4,12,0,3,0,0,0
"loc279",8,2,2,0,7,2,1,0,0,0,1,1,1,1,0,0,1,3,0,2,1,1,0,5,4,5,1,0,2,3,0,0,1,1,4,0,1,0,0,1,1,6,0,4,2,0,0,1,0,4,0,2,0,2,1,1,5,0,0,1,1,3,2,2,0,2,5,1,2,0,0,1,1,4,0,0,1,0,3,0,1,2,0,0,0,2,0,3,0,1,1,0,0,7,6,0,2,0,0,1
"loc280",12,6,0,1,15,3,0,2,0,2,0,3,2,4,1,0,1,4,1,0,0,0,0,1,3,3,2,0,0,5,4,1,0,0,3,2,0,0,0,0,0,5,4,3,1,3,0,1,4,1,0,2,0,1,3,1,5,1,0,0,0,6,0,0,0,2,3,2,0,0,3,0,0,4,0,0,0,2,2,1,3,3,1,0,0,0,0,5,0,1,2,0,1,4,2,1,4,0,2,1
"loc281",6,0,5,0,4,0,10,1,0,0,0,3,1,1,2,0,0,1,0,1,1,2,0,2,2,1,2,1,0,0,3,0,0,0,0,1,0,0,0,0,1,6,3,3,2,3,0,0,3,2,3,1,0,2,3,3,3,1,2,0,0,0,0,1,1,2,0,2,3,0,0,0,0,10,0,3,0,1,1,1,3,4,0,0,0,2,0,2,1,0,0,0,1,4,9,0,1,0,0,1
"loc282",0,0,10,0,0,0,16,1,0,0,0,2,1,0,2,0,0,0,1,0,0,1,0,0,1,2,1,2,2,0,1,1,0,1,2,1,1,0,1,0,0,2,2,0,2,1,0,0,4,0,3,0,0,1,0,3,3,0,6,0,0,0,0,1,1,2,1,0,2,0,1,1,0,8,2,2,0,0,1,0,3,6,0,0,0,3,0,4,1,0,2,1,0,0,2,0,3,1,0,2
"loc283",9,3,0,0,12,2,0,0,0,0,0,5,0,3,1,1,0,3,2,0,0,2,0,1,2,3,0,0,1,1,1,1,0,1,1,1,1,0,0,0,2,3,2,0,0,2,1,0,2,4,0,1,0,3,5,1,3,2,0,0,0,2,2,3,1,4,4,2,1,0,1,0,0,7,1,0,0,1,5,0,6,4,0,0,0,0,0,4,1,0,0,1,0,5,8,0,2,0,5,1
"loc284",0,3,4,0,0,3,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,2,0,5,0,1,5,2,0,3,0,6,4,0,0,0,0,2,1,7,0,1,0,0,2,1,1,0,1,0,5,0,1,3,0,0,1,0,5,0,0,1,2,0,2,1,1,4,0,0,2,1,1,0,0,2,0,0,1,0,0,1,2,0,0,2,0,3,1,1,3,2,0,1,1,5,1
