"","spp1","spp2","spp3","spp4","spp5","spp6","spp7","spp8","spp9","spp10","spp11","spp12","spp13","spp14","spp15","spp16","spp17","spp18","spp19","spp20","spp21","spp22","spp23","spp24","spp25","spp26","spp27","spp28","spp29","spp30","spp31","spp32","spp33","spp34","spp35","spp36","spp37","spp38","spp39","spp40","spp41","spp42","spp43","spp44","spp45","spp46","spp47","spp48","spp49","spp50","spp51","spp52","spp53","spp54","spp55","spp56","spp57","spp58","spp59","spp60","spp61","spp62","spp63","spp64","spp65","spp66","spp67","spp68","spp69","spp70","spp71","spp72","spp73","spp74","spp75","spp76","spp77","spp78","spp79","spp80","spp81","spp82","spp83","spp84","spp85","spp86","spp87","spp88","spp89","spp90","spp91","spp92","spp93","spp94","spp95","spp96","spp97","spp98","spp99","spp100"
"loc1452",17,3,3,0,0,11,0,1,2,0,1,0,0,0,3,0,0,3,15,1,1,1,1,0,6,1,19,0,36,2,7,4,11,0,0,21,9,1,7,0,0,1,0,3,4,16,0,1,0,15,8,1,0,1,15,8,9,1,0,0,7,0,0,0,0,0,2,1,0,0,0,1,0,0,2,4,1,11,2,0,0,2,0,3,3,0,28,0,0,5,13,8,11,1,0,3,15,1,0,2
"loc1453",0,12,22,1,0,6,9,10,0,0,4,3,0,1,0,2,0,0,0,1,2,3,0,0,0,17,0,3,0,2,0,0,3,0,14,0,0,9,0,4,5,7,0,1,8,12,0,0,0,0,3,2,0,1,0,11,1,0,0,9,0,0,2,0,0,1,0,29,3,2,7,17,2,0,7,0,20,0,19,7,1,7,10,1,16,0,1,5,4,0,0,0,0,0,1,3,0,9,0,18
"loc1454",0,13,23,0,0,7,10,8,4,0,8,2,3,0,0,0,6,0,0,3,2,6,0,0,0,16,0,2,0,4,0,0,4,0,16,0,0,11,0,1,3,7,0,0,9,12,0,2,0,0,1,1,0,5,0,7,1,0,0,8,0,0,5,0,0,3,0,24,2,8,9,17,4,0,8,0,6,0,14,8,6,11,9,3,12,0,3,2,2,0,0,0,0,0,3,14,0,12,0,5
"loc1455",0,5,15,2,1,4,11,12,2,1,9,1,0,0,0,1,2,0,0,5,6,3,0,0,1,9,0,7,1,5,0,0,3,0,6,0,0,7,0,0,4,8,1,2,3,10,0,0,0,3,3,0,0,2,0,7,0,0,0,14,1,2,2,1,0,0,0,21,2,5,3,9,4,0,5,0,6,0,11,9,3,11,3,4,12,0,2,1,2,0,0,0,0,0,2,13,0,9,0,16
"loc1456",0,4,14,7,0,6,8,10,5,1,11,2,0,0,0,0,1,0,0,5,0,9,0,1,0,12,0,3,0,2,0,0,1,0,13,0,0,10,0,1,3,10,0,3,9,9,0,3,0,0,2,1,0,1,0,5,1,0,0,8,0,1,1,0,0,2,0,16,3,8,5,11,0,0,1,0,9,0,12,4,0,10,0,3,11,0,4,2,1,0,0,0,0,0,1,6,0,5,0,15
"loc1457",0,5,8,2,0,4,5,8,0,0,1,2,0,0,0,0,1,0,0,2,2,2,0,0,0,10,0,2,0,0,0,0,3,0,13,0,0,7,0,0,2,6,0,1,9,13,0,0,0,0,1,1,0,2,0,7,0,0,0,6,0,0,1,0,0,0,0,11,2,5,2,5,4,0,6,0,5,0,2,1,0,4,2,3,7,0,5,0,4,0,0,0,0,0,1,5,0,3,0,5
"loc1458",0,14,25,9,0,4,8,7,3,0,7,5,0,0,0,1,3,0,0,3,3,5,0,1,0,19,0,3,0,4,0,0,8,0,13,0,0,9,0,0,2,9,0,4,8,12,0,1,0,0,1,1,0,3,0,10,0,0,0,13,0,1,1,0,0,2,0,29,0,12,9,7,1,0,4,1,10,0,19,8,1,9,2,5,16,0,5,4,3,0,0,0,0,0,4,13,0,5,0,9
"loc1459",4,5,5,0,0,2,4,3,0,0,2,1,0,1,1,0,0,3,4,0,3,2,0,0,4,3,2,3,7,1,1,0,3,0,7,6,1,3,0,0,1,3,0,0,3,4,0,0,0,3,2,1,0,1,3,5,3,0,0,5,1,0,2,0,0,1,1,7,1,1,2,5,2,0,5,6,1,3,2,1,1,3,1,4,7,0,7,2,2,1,3,2,6,0,0,7,3,1,0,9
"loc1460",0,4,19,9,0,2,9,7,1,0,10,3,1,1,0,1,3,0,0,3,4,4,0,0,0,12,0,4,0,1,0,0,2,0,10,0,0,7,0,0,0,3,0,2,5,11,0,2,0,1,2,0,0,3,0,10,1,1,0,7,0,0,3,0,0,1,0,19,0,4,2,3,2,0,5,0,5,0,6,4,0,6,9,2,8,0,3,1,5,0,0,0,0,0,2,10,0,3,0,8
"loc1461",1,11,20,1,0,9,11,10,2,0,5,3,2,1,0,2,3,1,2,5,6,4,0,1,1,12,1,1,5,3,0,1,2,0,19,2,2,8,0,0,1,7,0,4,5,15,0,0,0,5,3,1,0,4,2,12,1,0,0,9,2,0,1,0,0,0,0,27,1,3,6,8,2,0,4,1,10,0,23,6,1,7,4,4,14,0,8,1,2,0,2,1,3,0,0,8,3,6,0,15
"loc1462",0,11,20,2,0,6,10,19,2,0,5,4,0,1,0,2,1,0,0,5,2,1,0,1,0,7,0,4,1,3,0,0,3,0,18,0,0,9,0,1,0,10,0,3,6,7,0,0,0,0,2,1,0,4,0,5,1,0,0,13,0,2,0,0,0,2,0,22,4,5,3,10,1,0,7,0,11,0,12,5,3,8,12,1,9,0,2,3,7,0,0,0,0,0,0,8,0,6,0,9
"loc1463",0,10,15,4,0,9,7,14,3,0,3,3,0,0,0,1,1,0,0,1,3,5,0,1,0,12,0,1,0,1,0,0,2,0,11,0,0,9,0,0,0,7,0,3,1,2,0,0,0,0,2,1,0,0,0,9,2,0,0,6,0,3,1,0,0,1,0,20,0,3,2,8,4,0,3,0,8,0,8,7,0,6,9,2,16,0,4,1,3,0,0,0,0,0,1,2,0,4,0,10
"loc1464",3,5,8,5,0,5,7,8,0,0,3,0,0,2,2,1,1,0,3,2,4,0,0,1,2,3,0,0,3,1,1,0,1,0,6,1,2,5,0,0,0,1,3,4,3,4,0,0,1,10,3,0,0,3,1,4,2,3,1,0,1,0,0,0,0,1,1,7,0,1,1,3,2,2,2,2,4,1,9,5,0,5,2,2,5,0,1,3,5,1,3,1,3,0,0,3,1,7,3,1
"loc1465",0,6,18,5,0,8,6,10,2,0,4,1,0,0,0,0,2,0,1,3,1,2,0,0,0,12,0,3,0,1,0,0,1,0,12,0,0,9,0,0,3,4,0,0,6,3,0,1,0,0,1,0,0,6,0,14,1,0,0,10,0,0,0,0,0,3,0,18,2,3,5,8,1,0,1,0,7,1,10,10,1,5,7,1,8,0,2,0,3,0,0,0,0,0,1,15,0,5,0,7
"loc1466",1,16,11,7,0,1,6,11,1,0,4,2,0,2,0,2,2,0,1,6,3,4,0,0,0,16,0,3,0,1,0,0,2,0,9,0,2,10,0,1,4,5,0,4,7,7,0,1,0,0,2,0,0,1,0,5,2,0,0,8,0,0,3,0,0,2,0,19,1,4,4,11,3,0,2,0,9,0,14,7,1,14,5,3,11,0,8,4,2,0,0,0,0,0,4,8,2,3,0,9
"loc1467",0,7,15,6,0,10,8,11,0,0,3,2,0,0,0,2,1,0,0,2,1,4,0,0,0,13,0,3,0,1,0,0,4,0,13,0,0,6,0,0,2,8,0,1,4,10,0,0,0,0,3,0,0,4,0,11,0,0,0,5,0,1,1,0,0,2,0,19,1,1,6,5,1,0,5,0,9,0,16,10,2,8,4,1,10,0,1,3,3,0,0,0,0,0,2,10,0,6,0,6
"loc1468",11,4,2,4,0,2,4,4,0,0,4,3,0,0,3,0,0,0,4,2,1,1,0,0,6,3,6,1,18,3,2,0,10,0,2,8,4,1,1,0,1,0,0,6,0,6,0,1,0,5,5,0,1,1,4,2,3,0,0,4,3,1,0,0,0,0,2,11,1,4,4,7,1,0,2,3,5,3,5,0,0,4,3,4,6,0,14,1,3,1,6,3,3,0,1,2,5,3,0,2
"loc1469",11,2,1,2,0,8,3,0,0,0,0,0,0,0,6,0,1,1,9,1,0,0,1,0,4,3,6,0,21,2,8,2,3,0,5,10,9,0,0,0,0,0,0,2,0,11,0,0,0,12,1,0,0,0,6,9,7,1,0,0,8,0,0,0,0,0,2,3,0,0,0,0,0,0,3,1,1,12,1,0,0,0,0,1,3,0,18,0,1,6,5,5,4,1,0,1,5,1,0,2
"loc1470",0,9,15,5,0,10,10,11,1,0,4,3,0,0,0,1,3,0,0,4,1,3,0,1,0,16,0,4,0,2,0,0,4,0,15,0,0,9,0,0,1,11,0,3,7,9,0,0,0,0,2,1,0,2,0,9,1,0,0,3,0,1,0,0,0,1,0,35,3,4,8,18,3,0,2,0,10,0,12,11,1,8,8,4,12,0,4,6,6,0,0,0,0,0,1,7,0,3,0,4
"loc1471",2,0,4,20,1,0,25,2,0,0,0,0,0,4,3,0,0,1,0,0,14,1,0,0,12,0,0,2,7,0,0,0,0,5,0,6,6,1,0,0,0,0,9,0,0,0,10,0,5,66,0,0,6,14,0,1,0,23,11,0,3,0,0,12,3,0,0,4,4,4,6,1,0,17,0,0,6,1,10,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,2,9,0,3,19,0
"loc1472",2,10,9,2,0,2,2,7,0,0,2,0,0,0,0,0,2,0,1,0,1,3,0,0,1,9,0,1,5,4,0,0,8,0,9,0,1,3,0,0,4,3,0,1,3,3,0,0,0,1,3,2,0,0,0,3,3,1,0,6,0,0,1,0,0,1,0,8,1,4,0,9,2,0,3,1,5,2,7,3,1,5,2,4,8,0,6,1,3,0,2,0,2,0,0,5,0,5,0,4
"loc1473",0,8,7,2,0,7,8,6,3,0,6,2,0,2,0,0,1,0,0,6,2,1,0,1,0,4,0,1,0,0,0,0,2,0,11,1,0,7,0,0,2,2,0,4,6,4,0,3,0,0,0,2,0,1,0,9,0,0,0,8,0,0,1,0,0,1,0,18,1,3,1,5,3,0,5,0,4,0,8,6,0,5,5,2,8,0,2,1,0,0,0,0,0,0,0,8,0,5,0,6
"loc1474",0,14,17,7,0,9,10,8,1,0,9,3,0,0,0,2,1,0,0,6,1,8,0,1,1,12,0,1,0,2,0,0,3,0,10,0,0,6,0,0,1,9,0,5,5,7,0,1,0,0,4,2,0,1,0,12,3,0,0,15,0,0,1,0,0,2,0,24,2,7,7,9,5,0,3,0,14,0,12,9,2,6,5,2,12,0,2,3,5,1,0,0,0,0,1,8,0,6,0,8
"loc1475",0,2,24,1,0,8,12,12,0,0,7,3,0,0,0,0,2,0,0,1,0,6,0,0,0,14,0,4,0,3,0,0,5,0,19,0,0,9,0,0,1,6,0,6,8,13,0,1,0,0,3,2,0,3,0,10,1,0,0,17,0,0,1,0,0,1,0,22,2,7,8,13,5,0,5,0,12,0,14,7,1,9,8,1,14,0,3,2,4,0,0,0,0,0,3,12,0,3,0,16
"loc1476",1,8,21,5,0,6,10,11,0,0,3,0,0,0,0,0,2,0,0,1,1,4,0,1,0,12,0,5,2,0,0,0,2,0,14,0,0,8,0,1,3,5,0,3,8,6,0,0,0,0,0,1,0,3,0,10,0,0,0,6,0,1,1,0,0,4,0,15,1,3,7,9,2,0,2,0,9,1,6,5,2,7,4,3,7,0,5,1,1,0,0,0,0,0,0,6,0,3,0,10
"loc1477",2,4,9,11,1,6,11,7,0,0,2,2,0,1,1,1,1,0,0,2,1,5,0,0,3,18,0,1,0,3,0,0,2,2,7,4,1,4,0,0,1,7,2,0,5,4,1,0,1,15,1,0,0,3,0,6,2,2,4,3,1,0,1,1,0,2,0,22,2,1,8,9,2,2,2,0,4,0,17,5,1,11,2,2,8,0,3,0,2,0,0,0,0,0,0,15,0,3,3,5
"loc1478",0,7,19,8,0,6,9,9,0,0,4,1,0,0,0,1,3,0,0,1,3,4,0,3,0,8,0,3,0,1,0,0,1,0,21,0,0,3,0,1,0,4,0,3,4,4,0,1,0,0,1,0,0,3,0,10,1,0,0,10,0,0,2,0,0,1,0,22,2,7,6,11,2,0,4,0,4,0,11,6,0,10,7,6,8,0,1,2,7,0,0,0,0,0,2,12,0,4,0,7
"loc1479",3,4,5,8,1,3,6,3,0,0,3,0,0,0,1,1,1,1,2,3,5,4,0,0,6,0,2,0,3,1,2,1,3,1,1,4,3,2,0,1,1,2,3,5,3,6,3,0,2,16,0,2,0,3,2,7,2,1,2,6,4,0,0,1,1,1,1,8,0,1,4,1,3,2,1,1,3,4,6,1,0,6,1,0,4,0,4,0,0,2,0,1,0,0,0,4,1,1,3,1
"loc1480",0,12,9,3,1,4,5,6,0,0,4,4,1,0,0,0,0,0,0,3,0,3,0,0,0,7,0,1,0,2,0,0,3,0,6,0,0,5,0,1,1,4,0,1,3,3,2,1,0,5,0,0,0,1,0,5,0,1,0,8,1,0,3,1,0,5,0,18,3,1,5,7,3,0,1,0,8,0,15,4,1,4,0,3,10,0,1,1,3,0,0,0,0,0,1,12,0,7,1,7
"loc1481",2,6,12,15,0,2,13,9,2,1,3,4,1,2,2,0,1,0,0,4,7,1,0,1,1,10,0,2,1,2,0,0,0,0,6,5,3,4,0,1,2,6,0,1,1,2,0,1,1,21,0,1,1,5,0,5,1,10,1,3,6,1,2,1,0,2,0,9,0,1,7,5,5,3,1,0,7,1,6,2,0,9,0,2,8,0,3,1,1,0,0,0,0,0,2,6,0,8,6,9
"loc1482",0,13,18,7,0,5,13,10,0,1,9,1,1,0,0,0,2,0,0,8,2,6,0,0,0,10,0,4,0,3,0,0,11,0,17,0,0,12,0,1,2,17,0,3,5,10,0,0,0,0,1,0,0,6,0,10,4,0,0,10,0,0,2,0,0,5,0,28,3,6,5,13,3,0,2,0,8,0,21,6,1,8,2,6,16,0,6,5,6,0,0,0,0,0,1,10,0,7,0,7
"loc1483",0,3,14,5,2,3,4,8,2,0,2,3,0,1,0,0,1,0,0,5,3,6,0,1,1,14,0,4,0,3,0,0,6,0,7,2,2,4,0,2,5,4,1,2,2,8,0,1,0,3,1,1,1,1,0,6,1,2,0,9,1,1,0,0,0,1,0,20,1,2,4,6,3,4,1,0,8,2,6,6,0,4,3,1,6,1,5,1,3,0,0,0,0,0,0,4,0,1,2,6
"loc1484",0,8,12,3,0,4,4,9,1,0,4,1,0,0,0,1,1,0,0,3,1,3,0,0,0,8,0,3,0,3,0,0,3,0,13,0,0,4,0,0,3,6,0,2,11,8,0,0,0,0,4,2,0,4,0,11,1,0,0,15,0,2,3,0,0,3,0,22,7,0,2,6,6,0,5,0,10,0,13,6,0,4,7,5,9,0,2,1,3,0,0,0,0,0,2,9,0,6,0,9
"loc1485",0,7,9,2,0,7,5,12,3,2,6,1,0,0,0,0,1,0,0,2,2,3,0,0,0,9,0,4,0,0,0,0,1,0,14,0,0,10,0,1,0,7,0,3,7,6,0,0,0,0,0,2,0,2,0,8,1,0,0,7,0,1,3,0,0,1,0,18,2,4,2,10,3,0,4,0,2,0,16,5,1,10,6,1,11,0,2,5,3,0,0,0,0,0,0,14,0,6,0,12
"loc1486",0,12,18,0,0,5,9,7,2,0,9,7,0,0,0,0,1,0,0,7,4,9,0,1,0,6,0,6,0,4,0,0,5,0,13,1,0,5,0,2,3,6,0,1,2,11,0,1,0,3,4,2,0,6,1,12,0,0,0,11,0,0,1,0,0,2,0,17,0,6,8,11,3,0,4,0,13,0,20,5,0,11,8,1,9,0,3,0,8,0,1,0,0,0,1,9,0,9,0,9
"loc1487",0,10,16,4,0,8,5,12,0,1,6,1,0,0,0,0,0,0,0,4,5,6,0,0,0,19,0,3,0,2,0,0,2,0,17,0,0,18,0,1,4,5,0,2,8,6,0,0,0,0,3,1,0,3,0,10,0,0,0,10,0,1,2,0,0,0,0,12,3,6,6,15,1,0,2,0,4,0,12,6,0,14,9,5,11,0,5,2,3,0,0,0,0,0,0,5,0,3,0,14
"loc1488",1,7,17,2,0,6,7,8,2,3,8,3,0,0,0,1,1,0,0,5,3,4,0,0,0,17,0,4,0,1,0,1,3,0,21,0,0,8,0,1,3,6,0,5,11,11,0,0,0,2,2,2,0,3,1,15,0,0,0,10,0,5,3,0,0,1,0,22,3,7,2,13,5,0,3,1,8,0,9,7,4,21,7,3,15,0,3,3,6,0,0,0,1,0,1,7,0,7,0,10
"loc1489",2,0,8,22,4,0,22,1,0,1,0,0,0,4,0,1,1,0,0,0,20,2,0,0,10,1,0,1,6,0,0,2,0,6,1,17,5,2,0,0,1,3,8,0,4,0,10,1,3,63,0,0,6,11,0,1,0,19,9,0,10,0,1,3,3,0,0,3,1,3,6,0,0,16,1,0,3,1,12,0,1,12,0,0,2,0,0,0,0,2,0,0,0,0,0,8,0,12,19,2
"loc1490",9,4,10,1,0,2,5,11,1,0,1,3,0,0,0,0,0,1,4,4,0,2,1,2,1,3,2,1,8,7,1,0,2,0,6,5,4,5,0,0,0,4,0,1,1,6,0,0,0,3,3,1,0,1,2,2,3,0,0,8,2,2,0,0,0,1,0,11,1,2,2,6,2,0,1,1,3,2,4,7,0,5,4,2,7,0,4,0,2,0,2,4,4,0,1,4,3,5,0,6
"loc1491",11,7,8,1,0,8,5,4,1,0,2,1,1,0,2,2,3,2,5,3,3,3,2,0,2,5,3,1,11,2,2,1,6,0,6,12,8,8,2,0,1,1,0,3,1,12,0,2,0,9,3,0,0,1,6,17,0,1,0,6,3,1,0,0,0,0,0,13,1,1,6,3,1,0,7,5,3,4,8,2,2,8,2,2,6,0,15,0,1,3,10,5,2,0,2,4,6,5,0,4
"loc1492",0,7,18,3,0,8,10,6,3,1,6,1,0,1,0,0,0,0,0,6,4,7,0,0,0,9,0,3,0,2,0,0,3,0,14,0,0,11,0,1,4,8,0,3,8,7,0,0,0,0,1,1,0,2,0,7,0,0,0,5,0,0,3,0,0,0,0,19,2,2,5,7,3,0,3,0,6,0,9,2,1,11,5,1,7,0,0,2,4,0,0,0,0,0,2,9,0,5,0,12
"loc1493",0,10,20,5,0,10,7,12,2,1,7,2,0,0,0,1,0,0,0,6,0,3,0,0,0,15,0,2,0,2,0,0,2,0,11,0,0,7,0,1,4,6,0,2,7,5,0,0,0,0,4,1,0,5,0,8,2,0,0,11,0,0,4,0,0,2,0,21,2,6,6,10,0,0,3,0,2,0,9,6,1,12,6,1,13,0,2,5,4,0,0,0,0,0,0,8,0,7,0,10
"loc1494",1,13,20,7,0,8,12,8,2,0,7,3,0,0,0,1,0,0,0,2,6,4,0,1,0,7,0,1,0,3,0,0,2,0,17,1,0,3,0,3,1,9,0,3,7,13,0,0,0,1,1,2,0,0,0,10,1,0,0,8,0,1,2,0,0,1,0,17,3,5,8,9,2,0,2,1,16,0,10,8,1,11,4,0,14,0,4,4,4,0,0,0,0,0,2,14,1,5,0,12
"loc1495",0,15,13,5,3,8,6,10,0,0,8,2,0,0,0,1,2,0,0,3,3,3,0,0,2,11,0,1,1,0,0,0,1,2,9,5,0,5,0,0,3,7,0,4,2,4,0,0,1,3,1,2,0,3,0,5,0,2,1,6,1,1,2,1,1,4,0,19,3,3,2,6,1,0,4,0,7,0,11,3,0,1,3,1,8,0,2,1,7,0,0,1,0,1,0,7,0,4,3,8
"loc1496",0,4,14,3,1,3,4,7,1,0,6,0,0,1,0,0,2,0,0,1,5,2,0,1,0,9,0,0,0,0,0,0,2,0,5,0,0,2,0,0,0,5,0,2,0,5,0,0,0,1,3,0,0,1,0,7,0,1,0,9,1,1,1,1,0,1,0,11,0,4,5,3,0,0,1,0,4,0,7,3,0,6,2,4,7,0,1,4,4,0,0,0,0,0,2,12,0,4,0,10
"loc1497",0,9,16,9,0,11,12,11,0,0,6,4,1,1,0,1,0,0,0,2,6,5,0,0,0,19,0,4,0,2,0,0,7,0,12,0,0,5,0,1,1,12,0,3,12,9,0,1,0,1,2,1,0,5,0,14,0,0,0,13,0,0,1,0,0,4,0,23,2,2,3,11,5,0,4,0,6,0,11,11,0,12,3,3,17,0,3,3,4,0,0,0,0,0,0,13,0,11,0,16
"loc1498",0,9,15,6,0,13,13,9,1,1,10,4,1,1,0,0,3,0,0,6,6,4,0,0,0,15,0,4,0,2,0,0,3,0,12,0,0,9,0,1,0,4,0,4,7,5,0,1,0,0,0,2,0,5,0,15,0,0,0,7,0,1,4,0,0,0,0,27,4,7,9,14,0,0,3,0,14,0,21,10,1,9,11,5,11,0,2,2,2,0,0,0,0,0,1,12,0,8,0,18
"loc1499",0,7,10,0,0,4,4,5,0,2,6,4,0,0,0,1,2,0,1,2,1,3,0,0,0,9,0,1,0,2,0,0,1,0,7,0,0,7,0,0,4,4,0,4,3,5,0,0,0,0,1,1,0,1,0,8,1,0,0,11,0,1,0,0,0,0,0,16,1,5,3,10,5,0,7,0,6,0,14,4,2,5,1,0,9,0,0,3,7,1,0,0,0,0,2,11,0,4,0,5
"loc1500",7,8,9,5,0,9,7,7,1,0,5,1,0,0,0,0,1,2,13,2,1,4,1,0,3,9,6,2,19,2,3,0,8,0,4,11,3,5,0,0,0,0,0,2,4,19,0,0,0,8,2,0,1,2,10,12,5,0,0,7,8,0,2,0,0,0,0,13,1,3,2,4,2,0,2,5,4,7,5,2,1,2,1,0,3,0,14,1,3,1,7,3,9,0,0,8,4,0,0,7
"loc1501",1,10,12,8,1,6,11,7,0,1,1,1,1,0,2,2,2,0,1,4,1,9,0,0,1,3,0,1,1,0,0,1,2,0,7,0,0,4,0,0,1,4,0,5,3,5,1,2,0,4,0,2,0,1,0,7,1,0,0,7,0,1,0,3,0,3,0,15,1,3,5,6,3,2,5,0,10,0,12,9,3,7,3,1,7,0,3,3,2,0,0,1,2,0,1,7,0,13,1,8
"loc1502",0,6,24,5,0,7,10,7,3,2,8,2,0,0,0,1,1,0,0,5,4,4,0,0,0,13,0,5,0,3,0,0,1,0,9,0,1,10,0,1,1,10,0,5,6,8,0,1,0,0,1,2,0,3,2,12,0,0,0,14,0,1,4,0,0,1,0,21,2,5,7,8,1,0,2,0,7,1,11,7,1,7,6,0,15,0,2,2,4,0,0,0,0,0,1,10,0,3,0,13
"loc1503",0,5,25,5,0,6,13,19,2,0,7,3,1,1,0,2,2,0,0,7,3,4,0,2,0,15,0,1,0,2,0,0,5,0,20,0,0,8,0,2,2,8,0,4,12,8,0,1,0,0,3,0,0,3,0,8,0,0,0,12,0,3,2,0,0,0,0,22,2,5,5,15,4,0,7,0,6,0,16,9,1,10,8,4,10,0,3,3,8,0,0,0,0,0,0,6,0,5,0,18
"loc1504",0,6,20,2,0,11,8,11,3,0,7,3,0,0,0,0,2,0,0,4,2,1,0,0,0,13,0,2,1,1,0,0,3,0,11,1,0,5,0,2,2,8,0,5,4,7,0,1,0,0,3,2,0,4,0,8,0,0,0,6,0,0,3,1,0,0,0,18,1,5,3,14,3,0,1,0,9,0,6,5,3,10,8,1,11,0,4,3,3,0,0,0,0,0,1,19,0,7,0,11
"loc1505",1,4,13,10,3,6,10,7,1,0,0,0,0,1,0,0,1,0,0,2,4,0,0,1,2,9,0,1,2,0,0,0,1,0,10,4,4,3,0,2,4,5,2,0,3,4,2,0,1,18,1,0,0,4,0,7,0,3,3,7,2,0,0,1,0,1,0,19,2,0,3,4,4,6,2,0,6,0,11,2,1,5,3,1,6,0,3,2,3,0,0,0,0,0,1,9,0,6,3,9
"loc1506",4,5,12,4,0,6,7,4,2,1,6,2,1,1,2,0,0,0,6,4,2,2,0,0,0,15,4,3,10,2,4,0,5,0,10,3,3,9,1,0,4,3,0,2,2,10,0,0,0,2,4,0,0,6,1,10,3,0,0,4,0,0,2,0,0,1,0,18,1,10,4,10,0,0,1,0,4,0,6,6,2,6,9,0,16,0,5,3,3,1,3,1,3,1,2,4,3,4,0,13
"loc1507",6,7,10,2,0,8,10,17,1,1,1,1,2,0,1,1,0,0,0,5,2,2,0,0,0,13,2,4,5,1,1,1,8,0,11,1,1,10,1,0,2,5,0,5,8,15,0,1,0,0,7,1,0,3,1,10,1,0,0,11,1,2,0,0,0,1,1,24,0,2,4,13,3,0,5,1,7,0,13,6,3,6,5,6,10,0,8,1,4,0,0,1,3,0,1,15,2,8,0,14
"loc1508",20,1,2,1,0,4,4,0,1,0,0,0,0,0,2,0,0,2,8,1,2,1,1,0,10,6,12,1,39,5,4,2,5,0,4,7,9,2,2,0,0,1,0,2,2,15,0,1,0,12,14,0,1,0,6,4,12,0,0,0,9,0,0,0,0,1,2,6,0,2,2,1,2,0,1,7,3,12,2,2,0,0,3,1,6,0,24,0,1,0,13,3,12,0,1,1,6,0,0,2
"loc1509",0,9,20,4,0,9,12,15,2,0,6,0,0,0,0,0,0,0,0,5,4,4,0,0,0,9,0,4,0,0,0,0,8,0,11,0,0,15,0,1,1,10,0,1,13,13,0,0,0,0,0,3,0,2,0,11,0,0,0,12,0,0,1,0,0,1,0,22,2,1,4,6,2,0,1,0,5,0,13,8,3,9,6,3,8,0,1,1,2,0,0,0,0,0,4,9,0,7,0,11
"loc1510",0,5,15,3,0,5,3,11,3,1,2,1,0,0,0,0,1,0,0,3,1,3,0,1,0,11,0,3,0,1,0,0,1,0,9,0,0,4,0,0,1,9,0,2,3,3,0,0,0,0,0,1,0,1,0,9,1,0,0,9,0,0,3,0,0,1,0,21,1,4,2,7,3,0,2,0,10,0,10,7,3,5,4,0,9,0,3,1,2,0,0,0,0,0,5,5,0,5,0,10
"loc1511",0,6,8,4,0,6,3,14,3,2,5,0,1,0,0,0,1,0,0,5,2,1,0,1,0,8,0,1,0,2,0,0,4,0,8,0,0,7,0,0,3,4,0,1,0,5,1,0,0,2,2,2,0,2,0,3,0,0,0,7,1,0,3,0,0,1,0,12,1,2,5,6,2,0,0,0,7,0,12,3,1,6,4,0,9,0,2,1,4,0,0,0,0,0,2,10,0,1,0,3
"loc1512",0,11,20,1,0,5,9,7,3,0,8,4,0,0,0,2,2,0,0,1,3,4,0,0,0,10,0,1,1,0,0,0,3,0,13,0,0,6,0,2,6,7,0,3,4,9,0,1,0,0,0,1,0,1,0,4,1,0,0,11,0,1,1,0,0,2,0,17,1,5,5,9,3,0,4,0,7,0,15,8,1,2,5,3,24,0,2,2,4,0,0,0,0,0,4,9,0,8,0,8
"loc1513",3,6,12,5,0,5,7,9,1,1,5,2,2,0,0,0,4,0,0,3,2,4,0,0,0,5,2,3,3,1,0,0,3,0,9,0,0,6,0,0,1,10,0,3,3,10,0,1,0,2,0,0,0,1,1,7,0,0,0,10,0,2,1,0,0,4,0,24,0,8,5,11,2,0,3,1,5,1,11,4,4,3,5,2,6,0,4,0,3,0,0,0,3,0,0,8,1,4,0,4
"loc1514",0,13,11,6,0,6,5,6,0,2,5,2,0,1,0,0,1,1,0,4,6,3,0,0,1,11,0,3,1,2,0,0,1,0,16,1,0,9,0,0,1,7,1,3,4,4,0,0,0,2,0,0,0,0,0,10,0,3,2,9,0,2,1,0,0,2,0,23,2,6,5,6,2,1,6,1,7,0,10,7,0,5,4,4,9,0,3,2,0,0,0,0,0,0,2,12,0,7,2,9
"loc1515",0,9,21,3,0,6,17,7,1,1,6,1,0,1,0,3,5,0,0,10,1,5,0,0,0,17,0,2,1,4,0,0,5,0,16,1,0,7,0,2,4,8,0,2,9,9,2,3,0,4,1,0,1,6,0,9,0,1,0,13,2,0,2,0,0,6,0,26,2,6,5,8,1,1,8,0,11,1,19,5,1,13,5,0,15,0,0,2,4,0,0,0,0,0,1,11,0,2,2,14
"loc1516",0,8,14,4,0,3,4,6,0,1,7,1,0,0,0,1,0,0,0,2,3,4,0,0,0,12,0,1,0,0,0,0,6,0,11,0,0,7,0,2,1,3,0,3,3,8,0,0,0,4,0,0,0,1,0,5,0,1,1,4,0,1,1,0,0,1,0,22,1,2,4,7,4,0,4,0,5,0,11,5,1,5,8,0,10,0,3,0,2,0,0,0,0,0,0,8,0,5,2,7
"loc1517",0,3,10,4,0,3,5,9,3,0,4,1,0,0,0,1,0,0,0,4,2,3,0,0,0,11,0,4,1,3,0,0,1,2,8,3,0,7,0,0,0,5,3,1,4,7,1,4,0,10,3,1,0,1,0,11,0,5,1,9,0,1,0,2,0,1,0,14,0,8,2,7,1,2,3,0,4,0,12,4,1,7,6,1,6,0,2,5,3,0,0,0,0,0,0,6,0,3,3,9
